-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,WS50M
2004,12,14,7.45
2004,12,15,7.07
2004,12,16,6.67
2004,12,17,7.86
2004,12,18,7.63
2004,12,19,7.51
2004,12,20,7.96
2004,12,21,9.65
2004,12,22,10.11
2004,12,23,10.88
2004,12,24,9.26
2004,12,25,10.02
2004,12,26,7.53
2004,12,27,10.26
2004,12,28,14.62
2004,12,29,19.13
2004,12,30,6.43
2004,12,31,9.4
2005,1,1,13.82
2005,1,2,10.87
2005,1,3,8.94
2005,1,4,9.57
2005,1,5,5.42
2005,1,6,7.58
2005,1,7,4.93
2005,1,8,12.06
2005,1,9,9.13
2005,1,10,10.75
2005,1,11,7.5
2005,1,12,5.79
2005,1,13,6.12
2005,1,14,7.07
2005,1,15,7.36
2005,1,16,3.61
2005,1,17,5.95
2005,1,18,6.39
2005,1,19,4.42
2005,1,20,6.01
2005,1,21,5.23
2005,1,22,2.8
2005,1,23,3.4
2005,1,24,12.98
2005,1,25,23.51
2005,1,26,15.48
2005,1,27,9.2
2005,1,28,5.02
2005,1,29,6.73
2005,1,30,6.68
2005,1,31,8.12
2005,2,1,6.91
2005,2,2,10.39
2005,2,3,7.22
2005,2,4,9.79
2005,2,5,12.16
2005,2,6,11.62
2005,2,7,15.2
2005,2,8,13.06
2005,2,9,10.26
2005,2,10,6.35
2005,2,11,6.67
2005,2,12,19.25
2005,2,13,12.98
2005,2,14,14.09
2005,2,15,8.66
2005,2,16,8.64
2005,2,17,8.79
2005,2,18,4.77
2005,2,19,6.01
2005,2,20,8.57
2005,2,21,10.24
2005,2,22,6.46
2005,2,23,6.84
2005,2,24,7.27
2005,2,25,8.65
2005,2,26,15.53
2005,2,27,12.53
2005,2,28,15.73
2005,3,1,7.44
2005,3,2,9.22
2005,3,3,11.89
2005,3,4,8.5
2005,3,5,14.37
2005,3,6,17.76
2005,3,7,11.35
2005,3,8,24.11
2005,3,9,22.87
2005,3,10,10.46
2005,3,11,8.54
2005,3,12,5.56
2005,3,13,17.32
2005,3,14,19.84
2005,3,15,7.52
2005,3,16,5.66
2005,3,17,10.15
2005,3,18,8.54
2005,3,19,7.18
2005,3,20,5.82
2005,3,21,10.42
2005,3,22,16.6
2005,3,23,12.01
2005,3,24,11.32
2005,3,25,10.9
2005,3,26,8.34
2005,3,27,6.28
2005,3,28,7.83
2005,3,29,6.6
2005,3,30,9.13
2005,3,31,5.85
2005,4,1,12.1
2005,4,2,11.75
2005,4,3,14.1
2005,4,4,22.82
2005,4,5,13.66
2005,4,6,4.98
2005,4,7,10.46
2005,4,8,9.57
2005,4,9,9.06
2005,4,10,9.3
2005,4,11,8.52
2005,4,12,6.18
2005,4,13,3.61
2005,4,14,9.73
2005,4,15,20.69
2005,4,16,12.62
2005,4,17,4.1
2005,4,18,5.46
2005,4,19,7.81
2005,4,20,12.51
2005,4,21,7.06
2005,4,22,8.64
2005,4,23,7.53
2005,4,24,7.09
2005,4,25,7.64
2005,4,26,7.35
2005,4,27,16.67
2005,4,28,10.8
2005,4,29,8.65
2005,4,30,8.7
2005,5,1,10.49
2005,5,2,5.9
2005,5,3,7.87
2005,5,4,8.32
2005,5,5,7.59
2005,5,6,3.2
2005,5,7,6.21
2005,5,8,7.4
2005,5,9,10.93
2005,5,10,4.39
2005,5,11,8.92
2005,5,12,11.11
2005,5,13,9.46
2005,5,14,20.01
2005,5,15,21.56
2005,5,16,14.24
2005,5,17,9.93
2005,5,18,10.63
2005,5,19,11.73
2005,5,20,5.67
2005,5,21,9.9
2005,5,22,14.56
2005,5,23,8.3
2005,5,24,13.02
2005,5,25,29.05
2005,5,26,17.5
2005,5,27,12.16
2005,5,28,14.35
2005,5,29,8.45
2005,5,30,9.5
2005,5,31,10.14
2005,6,1,8.34
2005,6,2,6.69
2005,6,3,11.09
2005,6,4,14.73
2005,6,5,8.9
2005,6,6,5.95
2005,6,7,11.41
2005,6,8,11.46
2005,6,9,8.75
2005,6,10,14.39
2005,6,11,15.98
2005,6,12,14.34
2005,6,13,11.26
2005,6,14,11.61
2005,6,15,10.86
2005,6,16,8.34
2005,6,17,13.52
2005,6,18,16.95
2005,6,19,21.28
2005,6,20,13.25
2005,6,21,12.13
2005,6,22,12.53
2005,6,23,14.23
2005,6,24,11.43
2005,6,25,9.64
2005,6,26,10.09
2005,6,27,10.8
2005,6,28,9.08
2005,6,29,9.41
2005,6,30,5.96
2005,7,1,7.25
2005,7,2,6.04
2005,7,3,13.09
2005,7,4,8.05
2005,7,5,8.34
2005,7,6,6.93
2005,7,7,13.29
2005,7,8,12.7
2005,7,9,9.04
2005,7,10,11.51
2005,7,11,17.8
2005,7,12,14.16
2005,7,13,27.25
2005,7,14,24.49
2005,7,15,31.87
2005,7,16,25.19
2005,7,17,11.48
2005,7,18,8.96
2005,7,19,5.29
2005,7,20,8.41
2005,7,21,4.62
2005,7,22,4.48
2005,7,23,10.7
2005,7,24,8.52
2005,7,25,9.49
2005,7,26,4.14
2005,7,27,2.63
2005,7,28,1.94
2005,7,29,4.38
2005,7,30,11.94
2005,7,31,2.54
2005,8,1,8.89
2005,8,2,7.0
2005,8,3,10.85
2005,8,4,10.44
2005,8,5,9.38
2005,8,6,10.41
2005,8,7,19.28
2005,8,8,14.63
2005,8,9,9.12
2005,8,10,13.02
2005,8,11,14.72
2005,8,12,11.51
2005,8,13,7.55
2005,8,14,8.35
2005,8,15,13.02
2005,8,16,15.09
2005,8,17,21.4
2005,8,18,16.4
2005,8,19,10.63
2005,8,20,10.29
2005,8,21,6.72
2005,8,22,7.17
2005,8,23,8.23
2005,8,24,6.19
2005,8,25,9.67
2005,8,26,8.55
2005,8,27,10.73
2005,8,28,16.15
2005,8,29,18.5
2005,8,30,9.96
2005,8,31,10.27
2005,9,1,7.74
2005,9,2,2.91
2005,9,3,8.12
2005,9,4,7.66
2005,9,5,4.38
2005,9,6,3.82
2005,9,7,8.7
2005,9,8,7.5
2005,9,9,8.8
2005,9,10,14.87
2005,9,11,26.91
2005,9,12,28.47
2005,9,13,21.37
2005,9,14,20.05
2005,9,15,13.76
2005,9,16,10.69
2005,9,17,9.81
2005,9,18,12.75
2005,9,19,15.18
2005,9,20,9.34
2005,9,21,9.81
2005,9,22,8.83
2005,9,23,7.87
2005,9,24,8.06
2005,9,25,5.49
2005,9,26,15.71
2005,9,27,11.18
2005,9,28,10.35
2005,9,29,9.23
2005,9,30,11.82
2005,10,1,6.87
2005,10,2,10.59
2005,10,3,14.82
2005,10,4,9.9
2005,10,5,6.55
2005,10,6,6.21
2005,10,7,9.75
2005,10,8,9.35
2005,10,9,8.73
2005,10,10,11.93
2005,10,11,16.03
2005,10,12,12.87
2005,10,13,16.6
2005,10,14,5.65
2005,10,15,10.26
2005,10,16,8.83
2005,10,17,8.84
2005,10,18,8.15
2005,10,19,8.75
2005,10,20,8.47
2005,10,21,10.12
2005,10,22,11.89
2005,10,23,18.84
2005,10,24,18.19
2005,10,25,12.12
2005,10,26,14.72
2005,10,27,8.3
2005,10,28,8.04
2005,10,29,14.75
2005,10,30,7.7
2005,10,31,7.63
2005,11,1,12.0
2005,11,2,5.77
2005,11,3,3.87
2005,11,4,12.4
2005,11,5,4.74
2005,11,6,6.9
2005,11,7,8.94
2005,11,8,6.96
2005,11,9,8.8
2005,11,10,9.19
2005,11,11,16.08
2005,11,12,17.57
2005,11,13,13.99
2005,11,14,10.86
2005,11,15,7.58
2005,11,16,9.7
2005,11,17,6.3
2005,11,18,6.07
2005,11,19,9.43
2005,11,20,8.76
2005,11,21,7.33
2005,11,22,6.64
2005,11,23,5.76
2005,11,24,12.11
2005,11,25,15.28
2005,11,26,12.24
2005,11,27,9.59
2005,11,28,19.16
2005,11,29,23.58
2005,11,30,17.34
2005,12,1,16.33
2005,12,2,14.51
2005,12,3,11.41
2005,12,4,16.88
2005,12,5,22.9
2005,12,6,18.77
2005,12,7,14.66
2005,12,8,10.1
2005,12,9,5.99
2005,12,10,9.72
2005,12,11,11.93
2005,12,12,8.39
2005,12,13,10.13
2005,12,14,12.1
2005,12,15,9.6
2005,12,16,9.08
2005,12,17,11.94
2005,12,18,7.51
2005,12,19,9.03
2005,12,20,9.57
2005,12,21,7.83
2005,12,22,9.71
2005,12,23,10.15
2005,12,24,7.18
2005,12,25,7.37
2005,12,26,9.71
2005,12,27,7.93
2005,12,28,4.45
2005,12,29,2.71
2005,12,30,5.83
2005,12,31,4.37
2006,1,1,5.64
2006,1,2,8.6
2006,1,3,4.72
2006,1,4,5.16
2006,1,5,4.96
2006,1,6,3.68
2006,1,7,6.67
2006,1,8,11.85
2006,1,9,17.87
2006,1,10,11.75
2006,1,11,6.73
2006,1,12,4.54
2006,1,13,5.26
2006,1,14,6.8
2006,1,15,6.82
2006,1,16,12.59
2006,1,17,10.7
2006,1,18,10.58
2006,1,19,8.15
2006,1,20,7.64
2006,1,21,7.27
2006,1,22,5.83
2006,1,23,5.87
2006,1,24,14.73
2006,1,25,22.21
2006,1,26,18.99
2006,1,27,22.22
2006,1,28,20.48
2006,1,29,15.43
2006,1,30,4.68
2006,1,31,8.5
2006,2,1,4.69
2006,2,2,8.37
2006,2,3,5.96
2006,2,4,11.27
2006,2,5,6.98
2006,2,6,10.97
2006,2,7,15.11
2006,2,8,8.48
2006,2,9,5.4
2006,2,10,6.99
2006,2,11,7.5
2006,2,12,7.08
2006,2,13,7.54
2006,2,14,10.98
2006,2,15,3.84
2006,2,16,4.54
2006,2,17,5.08
2006,2,18,8.99
2006,2,19,8.5
2006,2,20,9.26
2006,2,21,12.44
2006,2,22,17.15
2006,2,23,14.5
2006,2,24,11.25
2006,2,25,10.07
2006,2,26,7.93
2006,2,27,7.14
2006,2,28,7.84
2006,3,1,7.5
2006,3,2,7.33
2006,3,3,10.97
2006,3,4,11.01
2006,3,5,8.53
2006,3,6,4.79
2006,3,7,5.53
2006,3,8,7.39
2006,3,9,16.48
2006,3,10,19.36
2006,3,11,27.55
2006,3,12,25.26
2006,3,13,16.53
2006,3,14,7.01
2006,3,15,10.5
2006,3,16,12.12
2006,3,17,9.8
2006,3,18,5.83
2006,3,19,6.74
2006,3,20,10.67
2006,3,21,18.93
2006,3,22,10.42
2006,3,23,13.0
2006,3,24,11.03
2006,3,25,8.3
2006,3,26,10.13
2006,3,27,9.96
2006,3,28,9.42
2006,3,29,10.65
2006,3,30,10.45
2006,3,31,9.48
2006,4,1,9.54
2006,4,2,13.38
2006,4,3,12.04
2006,4,4,13.25
2006,4,5,13.93
2006,4,6,11.26
2006,4,7,10.39
2006,4,8,6.38
2006,4,9,9.09
2006,4,10,7.12
2006,4,11,12.11
2006,4,12,10.78
2006,4,13,9.62
2006,4,14,10.56
2006,4,15,16.94
2006,4,16,9.65
2006,4,17,16.11
2006,4,18,12.14
2006,4,19,15.19
2006,4,20,9.52
2006,4,21,11.87
2006,4,22,9.4
2006,4,23,9.2
2006,4,24,13.19
2006,4,25,13.11
2006,4,26,10.54
2006,4,27,12.79
2006,4,28,10.45
2006,4,29,8.77
2006,4,30,5.41
2006,5,1,4.84
2006,5,2,11.0
2006,5,3,6.23
2006,5,4,5.56
2006,5,5,7.46
2006,5,6,4.63
2006,5,7,9.17
2006,5,8,9.1
2006,5,9,3.41
2006,5,10,7.84
2006,5,11,15.55
2006,5,12,12.76
2006,5,13,8.2
2006,5,14,11.68
2006,5,15,10.18
2006,5,16,9.35
2006,5,17,8.8
2006,5,18,9.07
2006,5,19,5.66
2006,5,20,6.89
2006,5,21,6.75
2006,5,22,4.29
2006,5,23,13.81
2006,5,24,14.95
2006,5,25,8.72
2006,5,26,7.54
2006,5,27,11.8
2006,5,28,11.65
2006,5,29,11.59
2006,5,30,17.52
2006,5,31,14.56
2006,6,1,14.52
2006,6,2,11.4
2006,6,3,12.18
2006,6,4,10.22
2006,6,5,17.97
2006,6,6,18.47
2006,6,7,9.87
2006,6,8,8.8
2006,6,9,12.17
2006,6,10,18.98
2006,6,11,27.96
2006,6,12,21.5
2006,6,13,11.25
2006,6,14,13.54
2006,6,15,11.01
2006,6,16,10.68
2006,6,17,10.19
2006,6,18,8.24
2006,6,19,8.09
2006,6,20,7.09
2006,6,21,8.43
2006,6,22,10.31
2006,6,23,9.54
2006,6,24,8.16
2006,6,25,6.95
2006,6,26,9.34
2006,6,27,2.35
2006,6,28,10.68
2006,6,29,19.24
2006,6,30,25.86
2006,7,1,22.94
2006,7,2,20.69
2006,7,3,13.2
2006,7,4,4.17
2006,7,5,7.55
2006,7,6,10.63
2006,7,7,6.89
2006,7,8,14.16
2006,7,9,25.97
2006,7,10,12.54
2006,7,11,12.49
2006,7,12,9.33
2006,7,13,9.88
2006,7,14,6.7
2006,7,15,6.5
2006,7,16,7.32
2006,7,17,8.15
2006,7,18,9.1
2006,7,19,7.99
2006,7,20,9.56
2006,7,21,13.55
2006,7,22,10.47
2006,7,23,10.81
2006,7,24,11.75
2006,7,25,8.3
2006,7,26,15.45
2006,7,27,12.08
2006,7,28,6.25
2006,7,29,12.12
2006,7,30,9.08
2006,7,31,8.12
2006,8,1,9.92
2006,8,2,11.37
2006,8,3,10.15
2006,8,4,7.44
2006,8,5,7.75
2006,8,6,9.16
2006,8,7,8.13
2006,8,8,15.24
2006,8,9,6.11
2006,8,10,3.82
2006,8,11,8.1
2006,8,12,7.64
2006,8,13,9.55
2006,8,14,9.58
2006,8,15,3.11
2006,8,16,7.74
2006,8,17,7.98
2006,8,18,7.04
2006,8,19,9.23
2006,8,20,15.0
2006,8,21,9.68
2006,8,22,10.81
2006,8,23,17.91
2006,8,24,13.3
2006,8,25,12.6
2006,8,26,13.92
2006,8,27,7.93
2006,8,28,10.12
2006,8,29,12.12
2006,8,30,13.51
2006,8,31,4.51
2006,9,1,7.91
2006,9,2,9.42
2006,9,3,16.87
2006,9,4,3.85
2006,9,5,9.29
2006,9,6,7.22
2006,9,7,8.0
2006,9,8,8.72
2006,9,9,8.54
2006,9,10,17.12
2006,9,11,8.39
2006,9,12,4.7
2006,9,13,17.58
2006,9,14,20.91
2006,9,15,17.14
2006,9,16,16.11
2006,9,17,23.01
2006,9,18,18.47
2006,9,19,14.7
2006,9,20,15.28
2006,9,21,14.39
2006,9,22,14.67
2006,9,23,14.04
2006,9,24,13.33
2006,9,25,20.97
2006,9,26,14.89
2006,9,27,9.78
2006,9,28,11.33
2006,9,29,12.4
2006,9,30,14.11
2006,10,1,6.13
2006,10,2,7.57
2006,10,3,6.3
2006,10,4,7.63
2006,10,5,12.78
2006,10,6,7.42
2006,10,7,7.89
2006,10,8,6.35
2006,10,9,12.54
2006,10,10,7.63
2006,10,11,3.74
2006,10,12,8.58
2006,10,13,8.0
2006,10,14,9.66
2006,10,15,12.8
2006,10,16,7.38
2006,10,17,5.01
2006,10,18,16.96
2006,10,19,6.63
2006,10,20,9.02
2006,10,21,9.04
2006,10,22,2.94
2006,10,23,8.87
2006,10,24,12.22
2006,10,25,21.0
2006,10,26,11.43
2006,10,27,5.68
2006,10,28,8.36
2006,10,29,8.42
2006,10,30,6.77
2006,10,31,7.71
2006,11,1,13.74
2006,11,2,8.5
2006,11,3,12.64
2006,11,4,4.57
2006,11,5,11.06
2006,11,6,15.57
2006,11,7,14.93
2006,11,8,11.95
2006,11,9,21.4
2006,11,10,21.91
2006,11,11,20.65
2006,11,12,11.63
2006,11,13,14.57
2006,11,14,10.95
2006,11,15,10.59
2006,11,16,11.72
2006,11,17,7.05
2006,11,18,7.76
2006,11,19,4.51
2006,11,20,10.44
2006,11,21,9.71
2006,11,22,11.62
2006,11,23,6.43
2006,11,24,6.06
2006,11,25,11.11
2006,11,26,25.63
2006,11,27,14.21
2006,11,28,6.69
2006,11,29,7.6
2006,11,30,13.41
2006,12,1,10.41
2006,12,2,5.81
2006,12,3,2.53
2006,12,4,4.95
2006,12,5,4.43
2006,12,6,6.59
2006,12,7,8.93
2006,12,8,8.68
2006,12,9,14.01
2006,12,10,6.65
2006,12,11,3.65
2006,12,12,6.01
2006,12,13,4.27
2006,12,14,3.72
2006,12,15,5.21
2006,12,16,7.12
2006,12,17,10.58
2006,12,18,7.09
2006,12,19,5.13
2006,12,20,3.31
2006,12,21,2.43
2006,12,22,3.36
2006,12,23,11.31
2006,12,24,7.63
2006,12,25,19.72
2006,12,26,18.9
2006,12,27,9.08
2006,12,28,6.01
2006,12,29,6.74
2006,12,30,6.43
2006,12,31,5.42
2007,1,1,8.54
2007,1,2,24.68
2007,1,3,20.45
2007,1,4,6.73
2007,1,5,4.29
2007,1,6,4.83
2007,1,7,6.59
2007,1,8,6.24
2007,1,9,6.7
2007,1,10,10.39
2007,1,11,9.17
2007,1,12,4.57
2007,1,13,8.21
2007,1,14,16.12
2007,1,15,10.37
2007,1,16,7.32
2007,1,17,6.18
2007,1,18,6.93
2007,1,19,8.7
2007,1,20,7.1
2007,1,21,14.19
2007,1,22,26.19
2007,1,23,23.5
2007,1,24,15.32
2007,1,25,17.21
2007,1,26,16.61
2007,1,27,14.58
2007,1,28,23.73
2007,1,29,14.15
2007,1,30,10.66
2007,1,31,8.49
2007,2,1,6.37
2007,2,2,6.54
2007,2,3,11.33
2007,2,4,8.84
2007,2,5,6.19
2007,2,6,7.83
2007,2,7,8.93
2007,2,8,7.85
2007,2,9,8.39
2007,2,10,9.85
2007,2,11,6.54
2007,2,12,5.54
2007,2,13,8.65
2007,2,14,8.85
2007,2,15,5.15
2007,2,16,8.8
2007,2,17,6.95
2007,2,18,11.33
2007,2,19,7.78
2007,2,20,7.66
2007,2,21,13.35
2007,2,22,9.95
2007,2,23,9.22
2007,2,24,5.43
2007,2,25,8.98
2007,2,26,21.41
2007,2,27,27.89
2007,2,28,8.09
2007,3,1,13.15
2007,3,2,15.02
2007,3,3,8.35
2007,3,4,12.53
2007,3,5,11.92
2007,3,6,7.74
2007,3,7,8.69
2007,3,8,18.49
2007,3,9,14.36
2007,3,10,8.32
2007,3,11,11.53
2007,3,12,10.2
2007,3,13,11.17
2007,3,14,9.21
2007,3,15,5.06
2007,3,16,8.57
2007,3,17,7.69
2007,3,18,8.18
2007,3,19,10.52
2007,3,20,9.74
2007,3,21,11.02
2007,3,22,9.59
2007,3,23,7.44
2007,3,24,7.82
2007,3,25,8.66
2007,3,26,7.82
2007,3,27,5.79
2007,3,28,8.34
2007,3,29,8.68
2007,3,30,9.25
2007,3,31,11.81
2007,4,1,18.52
2007,4,2,22.07
2007,4,3,22.66
2007,4,4,12.02
2007,4,5,7.6
2007,4,6,7.65
2007,4,7,10.3
2007,4,8,7.28
2007,4,9,4.28
2007,4,10,9.04
2007,4,11,6.5
2007,4,12,8.48
2007,4,13,17.62
2007,4,14,8.7
2007,4,15,7.35
2007,4,16,5.06
2007,4,17,5.91
2007,4,18,5.37
2007,4,19,3.55
2007,4,20,2.48
2007,4,21,6.25
2007,4,22,18.55
2007,4,23,16.48
2007,4,24,19.02
2007,4,25,15.85
2007,4,26,11.24
2007,4,27,7.6
2007,4,28,11.08
2007,4,29,15.05
2007,4,30,24.51
2007,5,1,29.18
2007,5,2,27.94
2007,5,3,15.62
2007,5,4,11.95
2007,5,5,9.97
2007,5,6,9.82
2007,5,7,13.84
2007,5,8,16.74
2007,5,9,11.76
2007,5,10,11.36
2007,5,11,14.64
2007,5,12,13.37
2007,5,13,9.7
2007,5,14,13.12
2007,5,15,20.4
2007,5,16,19.98
2007,5,17,16.12
2007,5,18,17.74
2007,5,19,24.38
2007,5,20,16.76
2007,5,21,8.17
2007,5,22,9.73
2007,5,23,8.89
2007,5,24,5.93
2007,5,25,7.89
2007,5,26,11.74
2007,5,27,12.65
2007,5,28,12.3
2007,5,29,11.24
2007,5,30,16.83
2007,5,31,21.31
2007,6,1,11.5
2007,6,2,5.86
2007,6,3,14.73
2007,6,4,14.82
2007,6,5,9.8
2007,6,6,17.37
2007,6,7,13.34
2007,6,8,10.82
2007,6,9,19.31
2007,6,10,18.73
2007,6,11,18.26
2007,6,12,10.23
2007,6,13,10.62
2007,6,14,8.48
2007,6,15,9.45
2007,6,16,9.19
2007,6,17,8.59
2007,6,18,12.55
2007,6,19,12.52
2007,6,20,9.13
2007,6,21,3.66
2007,6,22,7.72
2007,6,23,9.96
2007,6,24,12.17
2007,6,25,8.55
2007,6,26,9.11
2007,6,27,10.16
2007,6,28,11.27
2007,6,29,9.95
2007,6,30,11.6
2007,7,1,14.27
2007,7,2,14.18
2007,7,3,15.35
2007,7,4,24.72
2007,7,5,21.75
2007,7,6,14.54
2007,7,7,15.24
2007,7,8,12.08
2007,7,9,10.26
2007,7,10,13.63
2007,7,11,11.24
2007,7,12,6.03
2007,7,13,6.2
2007,7,14,8.73
2007,7,15,11.1
2007,7,16,14.69
2007,7,17,10.48
2007,7,18,9.81
2007,7,19,12.21
2007,7,20,14.15
2007,7,21,11.41
2007,7,22,15.0
2007,7,23,11.61
2007,7,24,12.64
2007,7,25,19.78
2007,7,26,21.36
2007,7,27,11.89
2007,7,28,8.65
2007,7,29,10.05
2007,7,30,15.55
2007,7,31,23.4
2007,8,1,23.37
2007,8,2,9.21
2007,8,3,8.55
2007,8,4,9.81
2007,8,5,10.42
2007,8,6,9.35
2007,8,7,8.86
2007,8,8,16.2
2007,8,9,30.61
2007,8,10,20.93
2007,8,11,7.66
2007,8,12,6.14
2007,8,13,8.45
2007,8,14,12.51
2007,8,15,19.83
2007,8,16,8.66
2007,8,17,12.54
2007,8,18,11.26
2007,8,19,12.13
2007,8,20,7.51
2007,8,21,8.92
2007,8,22,11.73
2007,8,23,11.73
2007,8,24,10.36
2007,8,25,15.24
2007,8,26,13.44
2007,8,27,10.61
2007,8,28,8.32
2007,8,29,7.95
2007,8,30,3.84
2007,8,31,4.11
2007,9,1,9.33
2007,9,2,7.23
2007,9,3,7.4
2007,9,4,10.65
2007,9,5,11.44
2007,9,6,12.54
2007,9,7,10.56
2007,9,8,23.91
2007,9,9,13.44
2007,9,10,13.63
2007,9,11,13.92
2007,9,12,10.04
2007,9,13,8.25
2007,9,14,12.94
2007,9,15,10.94
2007,9,16,8.99
2007,9,17,10.07
2007,9,18,9.34
2007,9,19,9.9
2007,9,20,9.77
2007,9,21,11.58
2007,9,22,7.38
2007,9,23,4.38
2007,9,24,3.42
2007,9,25,5.14
2007,9,26,14.88
2007,9,27,16.85
2007,9,28,5.95
2007,9,29,6.3
2007,9,30,7.37
2007,10,1,4.77
2007,10,2,8.26
2007,10,3,13.03
2007,10,4,3.82
2007,10,5,10.35
2007,10,6,17.95
2007,10,7,7.55
2007,10,8,8.63
2007,10,9,11.92
2007,10,10,9.9
2007,10,11,15.34
2007,10,12,14.64
2007,10,13,10.31
2007,10,14,8.47
2007,10,15,10.35
2007,10,16,7.63
2007,10,17,9.47
2007,10,18,10.17
2007,10,19,20.18
2007,10,20,13.66
2007,10,21,9.08
2007,10,22,5.0
2007,10,23,8.86
2007,10,24,6.1
2007,10,25,15.15
2007,10,26,29.2
2007,10,27,9.01
2007,10,28,13.17
2007,10,29,9.72
2007,10,30,11.64
2007,10,31,14.53
2007,11,1,6.54
2007,11,2,13.01
2007,11,3,21.26
2007,11,4,12.21
2007,11,5,11.44
2007,11,6,14.9
2007,11,7,18.1
2007,11,8,14.79
2007,11,9,15.17
2007,11,10,8.0
2007,11,11,11.16
2007,11,12,9.6
2007,11,13,6.55
2007,11,14,7.73
2007,11,15,18.09
2007,11,16,21.71
2007,11,17,19.77
2007,11,18,18.88
2007,11,19,16.36
2007,11,20,8.51
2007,11,21,7.14
2007,11,22,6.79
2007,11,23,10.1
2007,11,24,12.45
2007,11,25,9.59
2007,11,26,6.46
2007,11,27,12.1
2007,11,28,20.85
2007,11,29,12.66
2007,11,30,7.87
2007,12,1,6.92
2007,12,2,10.69
2007,12,3,6.53
2007,12,4,16.75
2007,12,5,7.24
2007,12,6,10.06
2007,12,7,28.18
2007,12,8,19.2
2007,12,9,18.83
2007,12,10,10.24
2007,12,11,15.69
2007,12,12,23.03
2007,12,13,14.64
2007,12,14,12.14
2007,12,15,8.58
2007,12,16,5.07
2007,12,17,3.38
2007,12,18,7.4
2007,12,19,15.92
2007,12,20,26.18
2007,12,21,21.16
2007,12,22,13.7
2007,12,23,7.09
2007,12,24,13.5
2007,12,25,11.94
2007,12,26,4.26
2007,12,27,12.28
2007,12,28,5.86
2007,12,29,6.41
2007,12,30,15.03
2007,12,31,14.28
2008,1,1,4.15
2008,1,2,8.49
2008,1,3,8.27
2008,1,4,7.41
2008,1,5,7.21
2008,1,6,5.74
2008,1,7,4.1
2008,1,8,4.55
2008,1,9,7.2
2008,1,10,7.85
2008,1,11,4.44
2008,1,12,7.31
2008,1,13,13.48
2008,1,14,16.19
2008,1,15,8.49
2008,1,16,7.61
2008,1,17,7.63
2008,1,18,7.92
2008,1,19,6.8
2008,1,20,7.51
2008,1,21,5.71
2008,1,22,5.91
2008,1,23,4.6
2008,1,24,4.71
2008,1,25,3.49
2008,1,26,7.47
2008,1,27,7.94
2008,1,28,6.91
2008,1,29,6.51
2008,1,30,4.7
2008,1,31,13.88
2008,2,1,18.07
2008,2,2,7.75
2008,2,3,4.12
2008,2,4,9.64
2008,2,5,24.91
2008,2,6,16.87
2008,2,7,11.81
2008,2,8,7.41
2008,2,9,5.95
2008,2,10,10.14
2008,2,11,8.25
2008,2,12,9.7
2008,2,13,9.17
2008,2,14,14.03
2008,2,15,8.46
2008,2,16,9.64
2008,2,17,11.45
2008,2,18,10.64
2008,2,19,9.84
2008,2,20,15.04
2008,2,21,8.99
2008,2,22,9.88
2008,2,23,8.56
2008,2,24,10.74
2008,2,25,13.38
2008,2,26,17.78
2008,2,27,18.82
2008,2,28,6.3
2008,2,29,8.57
2008,3,1,10.41
2008,3,2,8.85
2008,3,3,11.58
2008,3,4,15.86
2008,3,5,11.04
2008,3,6,7.08
2008,3,7,7.55
2008,3,8,7.09
2008,3,9,8.67
2008,3,10,8.22
2008,3,11,11.5
2008,3,12,5.68
2008,3,13,7.67
2008,3,14,9.62
2008,3,15,10.67
2008,3,16,9.05
2008,3,17,9.86
2008,3,18,11.45
2008,3,19,5.2
2008,3,20,6.63
2008,3,21,10.68
2008,3,22,11.2
2008,3,23,8.04
2008,3,24,13.14
2008,3,25,8.32
2008,3,26,9.85
2008,3,27,22.19
2008,3,28,9.62
2008,3,29,5.57
2008,3,30,9.44
2008,3,31,12.97
2008,4,1,12.76
2008,4,2,11.63
2008,4,3,8.05
2008,4,4,5.15
2008,4,5,6.01
2008,4,6,10.1
2008,4,7,7.49
2008,4,8,7.57
2008,4,9,8.2
2008,4,10,6.16
2008,4,11,13.02
2008,4,12,7.09
2008,4,13,8.65
2008,4,14,8.4
2008,4,15,9.23
2008,4,16,7.77
2008,4,17,9.75
2008,4,18,8.16
2008,4,19,9.52
2008,4,20,9.79
2008,4,21,11.42
2008,4,22,14.61
2008,4,23,20.79
2008,4,24,12.94
2008,4,25,23.2
2008,4,26,12.57
2008,4,27,15.1
2008,4,28,17.13
2008,4,29,8.04
2008,4,30,9.26
2008,5,1,13.78
2008,5,2,9.88
2008,5,3,12.42
2008,5,4,13.0
2008,5,5,11.59
2008,5,6,10.88
2008,5,7,11.69
2008,5,8,9.85
2008,5,9,8.85
2008,5,10,11.71
2008,5,11,13.65
2008,5,12,13.97
2008,5,13,4.7
2008,5,14,5.35
2008,5,15,10.42
2008,5,16,9.21
2008,5,17,8.31
2008,5,18,12.63
