-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,RH2M
2004,9,11,69.96
2004,9,12,65.94
2004,9,13,87.25
2004,9,14,90.44
2004,9,15,76.27
2004,9,16,85.21
2004,9,17,79.0
2004,9,18,83.23
2004,9,19,75.73
2004,9,20,59.3
2004,9,21,64.42
2004,9,22,74.71
2004,9,23,84.22
2004,9,24,83.23
2004,9,25,75.71
2004,9,26,66.93
2004,9,27,66.95
2004,9,28,70.54
2004,9,29,80.58
2004,9,30,78.67
2004,10,1,81.64
2004,10,2,75.79
2004,10,3,76.11
2004,10,4,80.46
2004,10,5,73.98
2004,10,6,68.56
2004,10,7,72.12
2004,10,8,64.9
2004,10,9,52.44
2004,10,10,63.36
2004,10,11,64.63
2004,10,12,74.37
2004,10,13,72.0
2004,10,14,71.7
2004,10,15,71.24
2004,10,16,69.9
2004,10,17,76.92
2004,10,18,64.61
2004,10,19,62.66
2004,10,20,64.47
2004,10,21,67.53
2004,10,22,66.68
2004,10,23,70.23
2004,10,24,78.02
2004,10,25,70.62
2004,10,26,66.6
2004,10,27,62.79
2004,10,28,61.57
2004,10,29,65.26
2004,10,30,65.07
2004,10,31,56.87
2004,11,1,61.48
2004,11,2,72.35
2004,11,3,73.31
2004,11,4,64.61
2004,11,5,68.28
2004,11,6,68.94
2004,11,7,63.03
2004,11,8,76.07
2004,11,9,74.89
2004,11,10,74.96
2004,11,11,74.58
2004,11,12,73.36
2004,11,13,65.64
2004,11,14,76.96
2004,11,15,81.87
2004,11,16,76.34
2004,11,17,65.62
2004,11,18,59.12
2004,11,19,63.74
2004,11,20,62.48
2004,11,21,70.62
2004,11,22,61.49
2004,11,23,69.18
2004,11,24,80.52
2004,11,25,73.2
2004,11,26,73.74
2004,11,27,82.87
2004,11,28,80.13
2004,11,29,61.66
2004,11,30,75.87
2004,12,1,74.22
2004,12,2,75.77
2004,12,3,71.44
2004,12,4,68.86
2004,12,5,66.24
2004,12,6,70.89
2004,12,7,67.24
2004,12,8,75.61
2004,12,9,69.78
2004,12,10,80.01
2004,12,11,70.07
2004,12,12,68.19
2004,12,13,72.56
2004,12,14,71.72
2004,12,15,82.35
2004,12,16,82.84
2004,12,17,73.79
2004,12,18,73.98
2004,12,19,79.14
2004,12,20,76.32
2004,12,21,74.4
2004,12,22,73.17
2004,12,23,78.18
2004,12,24,73.34
2004,12,25,77.02
2004,12,26,78.29
2004,12,27,68.33
2004,12,28,69.6
2004,12,29,74.26
2004,12,30,70.72
2004,12,31,72.39
2005,1,1,81.63
2005,1,2,77.29
2005,1,3,73.88
2005,1,4,78.68
2005,1,5,77.19
2005,1,6,72.0
2005,1,7,73.05
2005,1,8,68.69
2005,1,9,73.09
2005,1,10,75.64
2005,1,11,89.44
2005,1,12,87.34
2005,1,13,83.83
2005,1,14,79.23
2005,1,15,71.2
2005,1,16,71.98
2005,1,17,71.56
2005,1,18,76.35
2005,1,19,76.59
2005,1,20,82.31
2005,1,21,74.72
2005,1,22,70.14
2005,1,23,72.31
2005,1,24,77.11
2005,1,25,61.64
2005,1,26,57.38
2005,1,27,63.85
2005,1,28,62.93
2005,1,29,64.3
2005,1,30,79.43
2005,1,31,88.19
2005,2,1,63.72
2005,2,2,65.75
2005,2,3,63.49
2005,2,4,64.51
2005,2,5,66.25
2005,2,6,63.29
2005,2,7,68.95
2005,2,8,68.88
2005,2,9,68.23
2005,2,10,61.89
2005,2,11,64.97
2005,2,12,71.86
2005,2,13,68.02
2005,2,14,70.17
2005,2,15,60.94
2005,2,16,68.75
2005,2,17,60.65
2005,2,18,59.84
2005,2,19,65.99
2005,2,20,63.62
2005,2,21,70.93
2005,2,22,63.3
2005,2,23,65.06
2005,2,24,61.62
2005,2,25,57.22
2005,2,26,75.75
2005,2,27,71.76
2005,2,28,66.73
2005,3,1,68.85
2005,3,2,72.99
2005,3,3,72.05
2005,3,4,64.25
2005,3,5,69.92
2005,3,6,66.0
2005,3,7,70.21
2005,3,8,65.88
2005,3,9,67.36
2005,3,10,69.32
2005,3,11,85.4
2005,3,12,92.23
2005,3,13,74.01
2005,3,14,70.06
2005,3,15,79.69
2005,3,16,72.22
2005,3,17,67.64
2005,3,18,71.99
2005,3,19,77.11
2005,3,20,69.99
2005,3,21,73.37
2005,3,22,75.33
2005,3,23,67.97
2005,3,24,69.92
2005,3,25,72.16
2005,3,26,71.82
2005,3,27,68.02
2005,3,28,70.43
2005,3,29,70.86
2005,3,30,74.7
2005,3,31,63.49
2005,4,1,68.24
2005,4,2,69.15
2005,4,3,77.2
2005,4,4,67.58
2005,4,5,65.25
2005,4,6,66.52
2005,4,7,83.17
2005,4,8,83.5
2005,4,9,84.15
2005,4,10,82.44
2005,4,11,80.5
2005,4,12,83.43
2005,4,13,86.73
2005,4,14,93.35
2005,4,15,78.99
2005,4,16,67.94
2005,4,17,67.28
2005,4,18,89.52
2005,4,19,86.74
2005,4,20,78.09
2005,4,21,73.69
2005,4,22,84.54
2005,4,23,80.26
2005,4,24,76.25
2005,4,25,59.42
2005,4,26,67.88
2005,4,27,72.94
2005,4,28,77.4
2005,4,29,74.89
2005,4,30,80.45
2005,5,1,84.02
2005,5,2,78.75
2005,5,3,93.84
2005,5,4,76.87
2005,5,5,68.88
2005,5,6,72.04
2005,5,7,80.03
2005,5,8,80.69
2005,5,9,84.44
2005,5,10,82.46
2005,5,11,78.05
2005,5,12,66.23
2005,5,13,69.7
2005,5,14,77.7
2005,5,15,79.95
2005,5,16,74.8
2005,5,17,72.11
2005,5,18,72.81
2005,5,19,75.26
2005,5,20,78.68
2005,5,21,90.58
2005,5,22,81.58
2005,5,23,81.23
2005,5,24,78.43
2005,5,25,73.77
2005,5,26,73.79
2005,5,27,73.75
2005,5,28,73.06
2005,5,29,76.08
2005,5,30,84.73
2005,5,31,97.38
2005,6,1,69.77
2005,6,2,54.8
2005,6,3,68.38
2005,6,4,69.42
2005,6,5,53.19
2005,6,6,82.6
2005,6,7,84.76
2005,6,8,78.62
2005,6,9,91.92
2005,6,10,85.75
2005,6,11,75.53
2005,6,12,69.34
2005,6,13,72.07
2005,6,14,71.65
2005,6,15,64.34
2005,6,16,74.29
2005,6,17,71.18
2005,6,18,63.49
2005,6,19,60.76
2005,6,20,66.24
2005,6,21,74.09
2005,6,22,74.99
2005,6,23,68.86
2005,6,24,71.28
2005,6,25,69.97
2005,6,26,68.72
2005,6,27,74.83
2005,6,28,68.52
2005,6,29,54.0
2005,6,30,63.11
2005,7,1,56.49
2005,7,2,75.33
2005,7,3,84.77
2005,7,4,78.46
2005,7,5,75.4
2005,7,6,71.08
2005,7,7,84.71
2005,7,8,76.81
2005,7,9,79.59
2005,7,10,86.56
2005,7,11,77.5
2005,7,12,73.31
2005,7,13,60.38
2005,7,14,76.3
2005,7,15,61.51
2005,7,16,60.05
2005,7,17,60.54
2005,7,18,60.96
2005,7,19,83.96
2005,7,20,53.59
2005,7,21,78.81
2005,7,22,87.19
2005,7,23,82.59
2005,7,24,73.36
2005,7,25,73.15
2005,7,26,60.68
2005,7,27,77.79
2005,7,28,91.11
2005,7,29,92.74
2005,7,30,88.04
2005,7,31,93.57
2005,8,1,74.99
2005,8,2,74.66
2005,8,3,81.56
2005,8,4,63.53
2005,8,5,70.84
2005,8,6,83.38
2005,8,7,64.26
2005,8,8,68.47
2005,8,9,65.69
2005,8,10,63.59
2005,8,11,69.02
2005,8,12,76.0
2005,8,13,75.76
2005,8,14,73.4
2005,8,15,72.45
2005,8,16,70.47
2005,8,17,63.73
2005,8,18,65.65
2005,8,19,69.11
2005,8,20,66.45
2005,8,21,76.91
2005,8,22,81.38
2005,8,23,92.74
2005,8,24,83.19
2005,8,25,66.22
2005,8,26,69.62
2005,8,27,54.26
2005,8,28,74.1
2005,8,29,70.82
2005,8,30,74.45
2005,8,31,76.37
2005,9,1,71.51
2005,9,2,87.44
2005,9,3,80.48
2005,9,4,79.36
2005,9,5,68.05
2005,9,6,83.14
2005,9,7,83.0
2005,9,8,75.25
2005,9,9,90.55
2005,9,10,75.79
2005,9,11,67.07
2005,9,12,67.26
2005,9,13,66.28
2005,9,14,68.65
2005,9,15,70.09
2005,9,16,67.97
2005,9,17,74.15
2005,9,18,77.34
2005,9,19,75.37
2005,9,20,68.6
2005,9,21,76.23
2005,9,22,76.0
2005,9,23,68.94
2005,9,24,78.6
2005,9,25,80.2
2005,9,26,79.59
2005,9,27,68.41
2005,9,28,62.43
2005,9,29,86.73
2005,9,30,74.41
2005,10,1,67.18
2005,10,2,74.38
2005,10,3,76.26
2005,10,4,80.77
2005,10,5,69.53
2005,10,6,69.45
2005,10,7,85.11
2005,10,8,79.39
2005,10,9,68.79
2005,10,10,73.96
2005,10,11,74.1
2005,10,12,73.84
2005,10,13,76.44
2005,10,14,70.77
2005,10,15,69.46
2005,10,16,65.29
2005,10,17,74.25
2005,10,18,71.91
2005,10,19,66.71
2005,10,20,66.97
2005,10,21,65.42
2005,10,22,69.02
2005,10,23,72.43
2005,10,24,69.82
2005,10,25,75.77
2005,10,26,74.61
2005,10,27,73.08
2005,10,28,67.43
2005,10,29,69.88
2005,10,30,58.53
2005,10,31,68.47
2005,11,1,73.85
2005,11,2,70.24
2005,11,3,90.21
2005,11,4,75.17
2005,11,5,67.39
2005,11,6,75.28
2005,11,7,69.9
2005,11,8,67.43
2005,11,9,71.06
2005,11,10,64.26
2005,11,11,71.54
2005,11,12,78.9
2005,11,13,65.82
2005,11,14,65.62
2005,11,15,64.99
2005,11,16,69.69
2005,11,17,69.58
2005,11,18,68.51
2005,11,19,79.03
2005,11,20,67.7
2005,11,21,68.63
2005,11,22,63.33
2005,11,23,66.39
2005,11,24,72.15
2005,11,25,66.9
2005,11,26,65.45
2005,11,27,63.64
2005,11,28,60.26
2005,11,29,67.89
2005,11,30,57.42
2005,12,1,65.99
2005,12,2,70.03
2005,12,3,73.54
2005,12,4,73.6
2005,12,5,68.98
2005,12,6,77.94
2005,12,7,89.14
2005,12,8,89.23
2005,12,9,71.57
2005,12,10,65.99
2005,12,11,69.24
2005,12,12,71.42
2005,12,13,69.11
2005,12,14,71.0
2005,12,15,80.23
2005,12,16,86.41
2005,12,17,76.46
2005,12,18,72.56
2005,12,19,70.6
2005,12,20,74.78
2005,12,21,71.48
2005,12,22,73.62
2005,12,23,72.08
2005,12,24,75.41
2005,12,25,77.11
2005,12,26,70.22
2005,12,27,71.7
2005,12,28,64.52
2005,12,29,71.75
2005,12,30,71.25
2005,12,31,66.05
2006,1,1,67.82
2006,1,2,74.73
2006,1,3,64.67
2006,1,4,69.1
2006,1,5,68.17
2006,1,6,78.61
2006,1,7,81.17
2006,1,8,75.95
2006,1,9,66.88
2006,1,10,70.42
2006,1,11,71.24
2006,1,12,67.57
2006,1,13,67.93
2006,1,14,62.11
2006,1,15,58.11
2006,1,16,77.5
2006,1,17,68.89
2006,1,18,64.38
2006,1,19,64.98
2006,1,20,68.19
2006,1,21,65.11
2006,1,22,62.31
2006,1,23,69.65
2006,1,24,77.01
2006,1,25,67.56
2006,1,26,68.21
2006,1,27,66.42
2006,1,28,64.91
2006,1,29,71.19
2006,1,30,74.19
2006,1,31,74.88
2006,2,1,62.72
2006,2,2,66.29
2006,2,3,66.65
2006,2,4,72.11
2006,2,5,57.71
2006,2,6,67.37
2006,2,7,64.61
2006,2,8,58.78
2006,2,9,60.38
2006,2,10,67.89
2006,2,11,67.41
2006,2,12,67.93
2006,2,13,77.12
2006,2,14,69.32
2006,2,15,57.61
2006,2,16,70.43
2006,2,17,65.89
2006,2,18,73.68
2006,2,19,72.85
2006,2,20,64.55
2006,2,21,69.07
2006,2,22,73.56
2006,2,23,71.78
2006,2,24,73.42
2006,2,25,69.9
2006,2,26,67.19
2006,2,27,70.59
2006,2,28,73.72
2006,3,1,73.59
2006,3,2,71.49
2006,3,3,69.35
2006,3,4,74.75
2006,3,5,68.36
2006,3,6,64.74
2006,3,7,78.85
2006,3,8,79.39
2006,3,9,75.05
2006,3,10,74.72
2006,3,11,72.75
2006,3,12,64.88
2006,3,13,65.4
2006,3,14,68.33
2006,3,15,75.48
2006,3,16,72.15
2006,3,17,72.27
2006,3,18,69.27
2006,3,19,71.98
2006,3,20,79.23
2006,3,21,73.67
2006,3,22,71.22
2006,3,23,83.79
2006,3,24,80.46
2006,3,25,79.57
2006,3,26,73.4
2006,3,27,74.45
2006,3,28,88.36
2006,3,29,95.01
2006,3,30,84.49
2006,3,31,74.93
2006,4,1,71.64
2006,4,2,74.51
2006,4,3,72.38
2006,4,4,68.81
2006,4,5,72.42
2006,4,6,66.96
2006,4,7,72.28
2006,4,8,69.76
2006,4,9,65.65
2006,4,10,59.23
2006,4,11,66.47
2006,4,12,68.21
2006,4,13,76.75
2006,4,14,66.06
2006,4,15,74.25
2006,4,16,69.9
2006,4,17,75.62
2006,4,18,71.87
2006,4,19,61.09
2006,4,20,72.43
2006,4,21,70.12
2006,4,22,63.14
2006,4,23,66.46
2006,4,24,74.56
2006,4,25,70.5
2006,4,26,68.55
2006,4,27,72.26
2006,4,28,71.15
2006,4,29,67.23
2006,4,30,70.97
2006,5,1,67.8
2006,5,2,70.53
2006,5,3,69.86
2006,5,4,77.69
2006,5,5,75.95
2006,5,6,76.1
2006,5,7,67.61
2006,5,8,66.72
2006,5,9,70.45
2006,5,10,75.47
2006,5,11,67.65
2006,5,12,64.29
2006,5,13,72.5
2006,5,14,66.3
2006,5,15,72.98
2006,5,16,74.18
2006,5,17,80.77
2006,5,18,79.56
2006,5,19,85.61
2006,5,20,72.94
2006,5,21,62.92
2006,5,22,71.3
2006,5,23,73.29
2006,5,24,61.8
2006,5,25,70.41
2006,5,26,68.3
2006,5,27,66.72
2006,5,28,73.04
2006,5,29,79.89
2006,5,30,69.74
2006,5,31,70.68
2006,6,1,63.87
2006,6,2,69.06
2006,6,3,73.17
2006,6,4,71.0
2006,6,5,74.29
2006,6,6,62.59
2006,6,7,73.27
2006,6,8,72.88
2006,6,9,74.78
2006,6,10,66.34
2006,6,11,65.47
2006,6,12,65.08
2006,6,13,65.66
2006,6,14,71.76
2006,6,15,77.7
2006,6,16,71.72
2006,6,17,73.53
2006,6,18,74.56
2006,6,19,83.58
2006,6,20,80.88
2006,6,21,72.59
2006,6,22,79.63
2006,6,23,53.34
2006,6,24,51.32
2006,6,25,54.01
2006,6,26,52.19
2006,6,27,65.96
2006,6,28,86.78
2006,6,29,72.75
2006,6,30,67.27
2006,7,1,69.61
2006,7,2,75.74
2006,7,3,84.45
2006,7,4,75.33
2006,7,5,93.72
2006,7,6,94.93
2006,7,7,78.83
2006,7,8,79.16
2006,7,9,63.33
2006,7,10,71.64
2006,7,11,72.88
2006,7,12,71.13
2006,7,13,78.14
2006,7,14,82.17
2006,7,15,92.57
2006,7,16,93.24
2006,7,17,80.36
2006,7,18,66.36
2006,7,19,66.34
2006,7,20,71.09
2006,7,21,75.41
2006,7,22,75.17
2006,7,23,76.43
2006,7,24,79.18
2006,7,25,58.38
2006,7,26,83.19
2006,7,27,83.94
2006,7,28,78.15
2006,7,29,90.92
2006,7,30,83.72
2006,7,31,71.12
2006,8,1,77.83
2006,8,2,69.69
2006,8,3,69.86
2006,8,4,75.87
2006,8,5,75.86
2006,8,6,72.1
2006,8,7,65.6
2006,8,8,46.71
2006,8,9,56.33
2006,8,10,59.99
2006,8,11,69.31
2006,8,12,75.1
2006,8,13,54.06
2006,8,14,67.85
2006,8,15,65.76
2006,8,16,65.73
2006,8,17,70.64
2006,8,18,80.55
2006,8,19,80.46
2006,8,20,80.48
2006,8,21,74.44
2006,8,22,71.42
2006,8,23,69.37
2006,8,24,72.47
2006,8,25,75.97
2006,8,26,65.65
2006,8,27,77.49
2006,8,28,67.26
2006,8,29,75.91
2006,8,30,75.59
2006,8,31,83.71
2006,9,1,84.94
2006,9,2,91.05
2006,9,3,82.73
2006,9,4,83.4
2006,9,5,83.19
2006,9,6,68.29
2006,9,7,80.88
2006,9,8,85.84
2006,9,9,65.82
2006,9,10,86.79
2006,9,11,76.96
2006,9,12,79.39
2006,9,13,82.21
2006,9,14,72.1
2006,9,15,66.28
2006,9,16,70.22
2006,9,17,61.87
2006,9,18,61.21
2006,9,19,65.54
2006,9,20,70.02
2006,9,21,72.53
2006,9,22,70.45
2006,9,23,63.14
2006,9,24,67.27
2006,9,25,69.29
2006,9,26,76.21
2006,9,27,71.68
2006,9,28,72.84
2006,9,29,70.96
2006,9,30,69.05
2006,10,1,70.33
2006,10,2,67.96
2006,10,3,70.2
2006,10,4,74.21
2006,10,5,74.23
2006,10,6,66.17
2006,10,7,63.07
2006,10,8,65.29
2006,10,9,92.21
2006,10,10,70.33
2006,10,11,70.88
2006,10,12,95.42
2006,10,13,71.76
2006,10,14,67.31
2006,10,15,68.22
2006,10,16,65.32
2006,10,17,74.92
2006,10,18,80.78
2006,10,19,85.7
2006,10,20,74.01
2006,10,21,71.87
2006,10,22,68.98
2006,10,23,76.24
2006,10,24,88.19
2006,10,25,72.82
2006,10,26,77.92
2006,10,27,83.26
2006,10,28,67.71
2006,10,29,68.9
2006,10,30,64.34
2006,10,31,69.27
2006,11,1,81.78
2006,11,2,66.19
2006,11,3,68.05
2006,11,4,67.48
2006,11,5,77.3
2006,11,6,60.75
2006,11,7,65.72
2006,11,8,85.79
2006,11,9,68.74
2006,11,10,60.18
2006,11,11,65.25
2006,11,12,76.48
2006,11,13,64.3
2006,11,14,59.14
2006,11,15,64.31
2006,11,16,66.97
2006,11,17,68.62
2006,11,18,62.88
2006,11,19,64.35
2006,11,20,77.39
2006,11,21,62.18
2006,11,22,71.71
2006,11,23,65.21
2006,11,24,67.05
2006,11,25,69.44
2006,11,26,79.35
2006,11,27,78.48
2006,11,28,82.99
2006,11,29,79.57
2006,11,30,64.19
2006,12,1,66.6
2006,12,2,68.55
2006,12,3,66.22
2006,12,4,64.97
2006,12,5,67.66
2006,12,6,72.53
2006,12,7,76.02
2006,12,8,82.98
2006,12,9,67.34
2006,12,10,69.24
2006,12,11,72.17
2006,12,12,73.66
2006,12,13,65.56
2006,12,14,66.83
2006,12,15,62.74
2006,12,16,67.79
2006,12,17,77.16
2006,12,18,70.12
2006,12,19,69.55
2006,12,20,64.46
2006,12,21,65.14
2006,12,22,73.68
2006,12,23,84.85
2006,12,24,63.8
2006,12,25,70.66
2006,12,26,63.31
2006,12,27,64.69
2006,12,28,65.25
2006,12,29,62.33
2006,12,30,64.44
2006,12,31,62.83
2007,1,1,68.51
2007,1,2,64.82
2007,1,3,67.29
2007,1,4,70.17
2007,1,5,71.8
2007,1,6,68.12
2007,1,7,70.69
2007,1,8,64.96
2007,1,9,68.15
2007,1,10,73.45
2007,1,11,73.11
2007,1,12,69.7
2007,1,13,89.3
2007,1,14,81.63
2007,1,15,87.99
2007,1,16,92.75
2007,1,17,77.87
2007,1,18,68.71
2007,1,19,65.16
2007,1,20,67.09
2007,1,21,72.39
2007,1,22,71.03
2007,1,23,68.8
2007,1,24,54.19
2007,1,25,54.61
2007,1,26,59.28
2007,1,27,62.55
2007,1,28,69.68
2007,1,29,63.91
2007,1,30,65.3
2007,1,31,68.13
2007,2,1,64.21
2007,2,2,62.9
2007,2,3,76.32
2007,2,4,73.38
2007,2,5,74.13
2007,2,6,72.13
2007,2,7,71.1
2007,2,8,65.43
2007,2,9,68.69
2007,2,10,68.85
2007,2,11,64.94
2007,2,12,69.05
2007,2,13,64.4
2007,2,14,65.54
2007,2,15,61.76
2007,2,16,71.71
2007,2,17,61.78
2007,2,18,66.31
2007,2,19,67.03
2007,2,20,63.59
2007,2,21,71.48
2007,2,22,67.39
2007,2,23,66.11
2007,2,24,62.7
2007,2,25,67.44
2007,2,26,71.29
2007,2,27,57.25
2007,2,28,63.45
2007,3,1,76.29
2007,3,2,73.47
2007,3,3,64.28
2007,3,4,72.79
2007,3,5,78.45
2007,3,6,67.54
2007,3,7,65.08
2007,3,8,66.11
2007,3,9,65.6
2007,3,10,66.93
2007,3,11,71.7
2007,3,12,72.04
2007,3,13,72.5
2007,3,14,74.58
2007,3,15,79.83
2007,3,16,71.06
2007,3,17,70.22
2007,3,18,72.24
2007,3,19,71.31
2007,3,20,63.71
2007,3,21,67.76
2007,3,22,72.6
2007,3,23,68.81
2007,3,24,69.05
2007,3,25,69.72
2007,3,26,70.12
2007,3,27,69.28
2007,3,28,59.47
2007,3,29,65.13
2007,3,30,65.73
2007,3,31,67.73
2007,4,1,68.34
2007,4,2,68.79
2007,4,3,65.6
2007,4,4,66.35
2007,4,5,65.48
2007,4,6,78.8
2007,4,7,68.64
2007,4,8,69.98
2007,4,9,82.32
2007,4,10,76.61
2007,4,11,71.13
2007,4,12,68.05
2007,4,13,78.73
2007,4,14,72.41
2007,4,15,68.86
2007,4,16,59.07
2007,4,17,55.46
2007,4,18,73.58
2007,4,19,76.84
2007,4,20,77.7
2007,4,21,72.73
2007,4,22,71.53
2007,4,23,62.93
2007,4,24,66.71
2007,4,25,64.33
2007,4,26,67.97
2007,4,27,77.22
2007,4,28,75.41
2007,4,29,65.02
2007,4,30,61.52
2007,5,1,62.3
2007,5,2,61.1
2007,5,3,65.84
2007,5,4,68.5
2007,5,5,68.36
2007,5,6,64.86
2007,5,7,67.03
2007,5,8,63.33
2007,5,9,71.93
2007,5,10,74.91
2007,5,11,70.94
2007,5,12,71.86
2007,5,13,65.34
2007,5,14,69.03
2007,5,15,64.41
2007,5,16,66.49
2007,5,17,64.87
2007,5,18,70.68
2007,5,19,64.05
2007,5,20,68.46
2007,5,21,73.92
2007,5,22,73.96
2007,5,23,66.48
2007,5,24,67.95
2007,5,25,52.8
2007,5,26,72.51
2007,5,27,68.6
2007,5,28,67.56
2007,5,29,62.08
2007,5,30,65.59
2007,5,31,64.3
2007,6,1,70.06
2007,6,2,67.67
2007,6,3,80.07
2007,6,4,73.76
2007,6,5,68.04
2007,6,6,64.98
2007,6,7,69.81
2007,6,8,65.06
2007,6,9,61.0
2007,6,10,68.37
2007,6,11,71.9
2007,6,12,65.61
2007,6,13,63.1
2007,6,14,65.42
2007,6,15,70.96
2007,6,16,74.32
2007,6,17,63.82
2007,6,18,63.85
2007,6,19,66.78
2007,6,20,62.55
2007,6,21,77.47
2007,6,22,63.36
2007,6,23,70.6
2007,6,24,68.62
2007,6,25,67.9
2007,6,26,74.31
2007,6,27,73.68
2007,6,28,72.26
2007,6,29,71.55
2007,6,30,76.52
2007,7,1,72.72
2007,7,2,76.6
2007,7,3,67.67
2007,7,4,57.58
2007,7,5,63.56
2007,7,6,63.75
2007,7,7,60.61
2007,7,8,70.16
2007,7,9,78.65
2007,7,10,69.55
2007,7,11,71.79
2007,7,12,73.79
2007,7,13,74.9
2007,7,14,71.05
2007,7,15,75.3
2007,7,16,73.21
2007,7,17,71.24
2007,7,18,69.86
2007,7,19,71.6
2007,7,20,69.42
2007,7,21,67.64
2007,7,22,69.28
2007,7,23,64.0
2007,7,24,75.51
2007,7,25,72.93
2007,7,26,64.09
2007,7,27,71.13
2007,7,28,68.67
2007,7,29,71.99
2007,7,30,71.39
2007,7,31,66.56
2007,8,1,65.04
2007,8,2,67.16
2007,8,3,64.98
2007,8,4,56.91
2007,8,5,57.59
2007,8,6,79.95
2007,8,7,76.06
2007,8,8,75.36
2007,8,9,60.61
2007,8,10,60.19
2007,8,11,72.56
2007,8,12,81.64
2007,8,13,87.96
2007,8,14,80.68
2007,8,15,64.56
2007,8,16,64.51
2007,8,17,64.09
2007,8,18,63.84
2007,8,19,63.43
2007,8,20,69.74
2007,8,21,67.83
2007,8,22,69.97
2007,8,23,75.76
2007,8,24,76.08
2007,8,25,72.77
2007,8,26,70.02
2007,8,27,72.11
2007,8,28,71.83
2007,8,29,68.49
2007,8,30,75.1
2007,8,31,72.48
2007,9,1,78.55
2007,9,2,67.54
2007,9,3,57.03
2007,9,4,62.7
2007,9,5,73.39
2007,9,6,69.48
2007,9,7,71.29
2007,9,8,65.13
2007,9,9,90.99
2007,9,10,81.1
2007,9,11,67.12
2007,9,12,66.35
2007,9,13,72.05
2007,9,14,65.29
2007,9,15,64.88
2007,9,16,53.85
2007,9,17,64.11
2007,9,18,66.96
2007,9,19,64.81
2007,9,20,68.03
2007,9,21,74.67
2007,9,22,71.52
2007,9,23,70.51
2007,9,24,86.19
2007,9,25,88.37
2007,9,26,78.83
2007,9,27,75.0
2007,9,28,72.95
2007,9,29,66.52
2007,9,30,76.23
2007,10,1,78.04
2007,10,2,70.75
2007,10,3,75.62
2007,10,4,76.15
2007,10,5,73.52
2007,10,6,66.16
2007,10,7,68.72
2007,10,8,66.12
2007,10,9,59.06
2007,10,10,59.74
2007,10,11,64.4
2007,10,12,67.25
2007,10,13,66.11
2007,10,14,67.75
2007,10,15,67.11
2007,10,16,65.62
2007,10,17,55.47
2007,10,18,62.16
2007,10,19,65.61
2007,10,20,60.03
2007,10,21,62.19
2007,10,22,63.66
2007,10,23,65.04
2007,10,24,64.35
2007,10,25,65.5
2007,10,26,63.24
2007,10,27,64.42
2007,10,28,71.15
2007,10,29,64.27
2007,10,30,65.76
2007,10,31,62.85
2007,11,1,65.58
2007,11,2,83.08
2007,11,3,72.93
2007,11,4,61.46
2007,11,5,63.19
2007,11,6,53.59
2007,11,7,54.88
2007,11,8,53.99
2007,11,9,63.28
2007,11,10,62.49
2007,11,11,62.39
2007,11,12,61.25
2007,11,13,66.56
2007,11,14,82.94
2007,11,15,72.7
2007,11,16,67.7
2007,11,17,60.64
2007,11,18,66.67
2007,11,19,68.94
2007,11,20,63.84
2007,11,21,65.16
2007,11,22,68.28
2007,11,23,69.7
2007,11,24,69.0
2007,11,25,69.69
2007,11,26,61.08
2007,11,27,63.61
2007,11,28,74.28
2007,11,29,74.47
2007,11,30,73.5
2007,12,1,68.63
2007,12,2,64.15
2007,12,3,63.94
2007,12,4,66.82
2007,12,5,57.3
2007,12,6,74.63
2007,12,7,78.75
2007,12,8,77.26
2007,12,9,64.48
2007,12,10,68.44
2007,12,11,75.07
2007,12,12,78.79
2007,12,13,79.17
2007,12,14,81.0
2007,12,15,82.65
2007,12,16,71.26
2007,12,17,71.16
2007,12,18,72.17
2007,12,19,70.8
2007,12,20,66.06
2007,12,21,67.79
2007,12,22,66.72
2007,12,23,66.79
2007,12,24,76.43
2007,12,25,69.78
2007,12,26,72.08
2007,12,27,77.54
2007,12,28,66.85
2007,12,29,71.77
2007,12,30,78.26
2007,12,31,68.02
2008,1,1,63.24
2008,1,2,73.52
2008,1,3,68.51
2008,1,4,66.6
2008,1,5,69.29
2008,1,6,70.56
2008,1,7,68.06
2008,1,8,65.82
2008,1,9,68.47
2008,1,10,67.52
2008,1,11,64.1
2008,1,12,70.06
2008,1,13,71.62
2008,1,14,65.54
2008,1,15,69.33
2008,1,16,75.19
2008,1,17,70.64
2008,1,18,65.74
2008,1,19,63.63
2008,1,20,61.66
2008,1,21,62.66
2008,1,22,68.35
2008,1,23,65.92
2008,1,24,69.37
2008,1,25,76.33
2008,1,26,65.62
2008,1,27,71.24
2008,1,28,70.36
2008,1,29,65.71
2008,1,30,64.49
2008,1,31,70.09
2008,2,1,69.59
2008,2,2,73.67
2008,2,3,64.54
2008,2,4,64.68
2008,2,5,69.06
2008,2,6,81.06
2008,2,7,69.14
2008,2,8,60.27
2008,2,9,63.32
2008,2,10,72.24
2008,2,11,63.35
2008,2,12,64.09
2008,2,13,66.7
2008,2,14,63.14
