-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,WD50M
2005,1,10,122.1
2005,1,11,107.1
2005,1,12,109.8
2005,1,13,111.1
2005,1,14,121.1
2005,1,15,133.7
2005,1,16,173.5
2005,1,17,126.8
2005,1,18,119.9
2005,1,19,114.0
2005,1,20,112.2
2005,1,21,118.2
2005,1,22,146.6
2005,1,23,114.9
2005,1,24,117.8
2005,1,25,126.7
2005,1,26,129.5
2005,1,27,133.5
2005,1,28,142.9
2005,1,29,142.6
2005,1,30,109.0
2005,1,31,103.6
2005,2,1,176.0
2005,2,2,133.5
2005,2,3,175.5
2005,2,4,144.4
2005,2,5,135.6
2005,2,6,127.4
2005,2,7,131.2
2005,2,8,120.4
2005,2,9,130.1
2005,2,10,141.6
2005,2,11,128.5
2005,2,12,117.4
2005,2,13,127.4
2005,2,14,124.1
2005,2,15,150.8
2005,2,16,125.4
2005,2,17,150.7
2005,2,18,206.3
2005,2,19,125.8
2005,2,20,128.5
2005,2,21,126.1
2005,2,22,127.7
2005,2,23,140.4
2005,2,24,159.0
2005,2,25,148.5
2005,2,26,108.4
2005,2,27,122.6
2005,2,28,132.9
2005,3,1,132.6
2005,3,2,137.9
2005,3,3,140.8
2005,3,4,145.6
2005,3,5,132.1
2005,3,6,139.4
2005,3,7,147.5
2005,3,8,129.4
2005,3,9,124.7
2005,3,10,137.1
2005,3,11,114.2
2005,3,12,126.2
2005,3,13,125.8
2005,3,14,129.7
2005,3,15,125.4
2005,3,16,147.5
2005,3,17,135.9
2005,3,18,149.1
2005,3,19,117.6
2005,3,20,185.6
2005,3,21,112.9
2005,3,22,127.5
2005,3,23,157.0
2005,3,24,144.4
2005,3,25,125.3
2005,3,26,136.1
2005,3,27,163.5
2005,3,28,130.1
2005,3,29,156.9
2005,3,30,133.1
2005,3,31,147.0
2005,4,1,134.9
2005,4,2,140.8
2005,4,3,128.4
2005,4,4,121.6
2005,4,5,157.2
2005,4,6,157.4
2005,4,7,124.5
2005,4,8,145.3
2005,4,9,143.6
2005,4,10,154.0
2005,4,11,136.4
2005,4,12,128.0
2005,4,13,141.6
2005,4,14,129.0
2005,4,15,128.5
2005,4,16,143.0
2005,4,17,155.5
2005,4,18,123.1
2005,4,19,148.3
2005,4,20,138.0
2005,4,21,159.9
2005,4,22,149.2
2005,4,23,156.9
2005,4,24,148.0
2005,4,25,171.7
2005,4,26,134.7
2005,4,27,124.7
2005,4,28,136.9
2005,4,29,148.2
2005,4,30,143.2
2005,5,1,146.2
2005,5,2,149.2
2005,5,3,155.2
2005,5,4,115.2
2005,5,5,143.2
2005,5,6,152.8
2005,5,7,123.7
2005,5,8,146.6
2005,5,9,116.4
2005,5,10,145.0
2005,5,11,143.1
2005,5,12,157.8
2005,5,13,146.9
2005,5,14,117.7
2005,5,15,108.0
2005,5,16,129.4
2005,5,17,152.9
2005,5,18,131.1
2005,5,19,134.0
2005,5,20,146.6
2005,5,21,146.0
2005,5,22,145.5
2005,5,23,161.5
2005,5,24,130.1
2005,5,25,122.7
2005,5,26,125.2
2005,5,27,146.0
2005,5,28,148.1
2005,5,29,147.3
2005,5,30,150.2
2005,5,31,145.1
2005,6,1,178.4
2005,6,2,171.0
2005,6,3,117.6
2005,6,4,109.3
2005,6,5,149.7
2005,6,6,119.5
2005,6,7,128.9
2005,6,8,144.6
2005,6,9,136.0
2005,6,10,114.3
2005,6,11,133.0
2005,6,12,160.3
2005,6,13,150.4
2005,6,14,133.6
2005,6,15,139.1
2005,6,16,128.0
2005,6,17,138.5
2005,6,18,150.7
2005,6,19,142.1
2005,6,20,150.3
2005,6,21,126.2
2005,6,22,128.6
2005,6,23,130.4
2005,6,24,145.0
2005,6,25,144.9
2005,6,26,145.9
2005,6,27,135.6
2005,6,28,138.2
2005,6,29,159.4
2005,6,30,163.2
2005,7,1,164.8
2005,7,2,123.9
2005,7,3,105.9
2005,7,4,144.7
2005,7,5,134.3
2005,7,6,158.3
2005,7,7,130.3
2005,7,8,145.3
2005,7,9,152.9
2005,7,10,135.2
2005,7,11,120.0
2005,7,12,131.3
2005,7,13,135.6
2005,7,14,118.5
2005,7,15,124.0
2005,7,16,125.0
2005,7,17,147.3
2005,7,18,162.8
2005,7,19,110.9
2005,7,20,167.9
2005,7,21,76.7
2005,7,22,302.8
2005,7,23,164.5
2005,7,24,131.2
2005,7,25,134.8
2005,7,26,129.6
2005,7,27,352.0
2005,7,28,26.5
2005,7,29,143.4
2005,7,30,115.0
2005,7,31,58.5
2005,8,1,136.8
2005,8,2,156.3
2005,8,3,147.1
2005,8,4,179.6
2005,8,5,153.8
2005,8,6,98.6
2005,8,7,132.2
2005,8,8,156.8
2005,8,9,153.0
2005,8,10,142.3
2005,8,11,139.8
2005,8,12,144.0
2005,8,13,156.0
2005,8,14,150.1
2005,8,15,128.6
2005,8,16,128.7
2005,8,17,136.3
2005,8,18,141.3
2005,8,19,144.2
2005,8,20,140.7
2005,8,21,129.3
2005,8,22,148.7
2005,8,23,135.7
2005,8,24,162.6
2005,8,25,151.0
2005,8,26,148.5
2005,8,27,184.8
2005,8,28,117.8
2005,8,29,123.8
2005,8,30,149.5
2005,8,31,122.9
2005,9,1,121.3
2005,9,2,21.9
2005,9,3,149.6
2005,9,4,142.1
2005,9,5,166.7
2005,9,6,145.8
2005,9,7,115.2
2005,9,8,149.4
2005,9,9,97.4
2005,9,10,125.0
2005,9,11,116.1
2005,9,12,120.8
2005,9,13,125.7
2005,9,14,125.0
2005,9,15,130.1
2005,9,16,144.3
2005,9,17,132.9
2005,9,18,130.1
2005,9,19,128.6
2005,9,20,140.8
2005,9,21,138.5
2005,9,22,136.1
2005,9,23,143.4
2005,9,24,132.9
2005,9,25,128.3
2005,9,26,130.8
2005,9,27,168.5
2005,9,28,166.7
2005,9,29,117.1
2005,9,30,140.5
2005,10,1,155.0
2005,10,2,150.4
2005,10,3,122.6
2005,10,4,112.8
2005,10,5,146.8
2005,10,6,141.7
2005,10,7,141.6
2005,10,8,145.2
2005,10,9,155.7
2005,10,10,126.1
2005,10,11,121.8
2005,10,12,115.3
2005,10,13,115.1
2005,10,14,139.7
2005,10,15,140.5
2005,10,16,146.6
2005,10,17,124.8
2005,10,18,148.4
2005,10,19,131.1
2005,10,20,148.0
2005,10,21,155.8
2005,10,22,143.8
2005,10,23,117.9
2005,10,24,127.7
2005,10,25,121.9
2005,10,26,124.4
2005,10,27,125.0
2005,10,28,151.1
2005,10,29,130.6
2005,10,30,150.3
2005,10,31,132.8
2005,11,1,129.2
2005,11,2,129.8
2005,11,3,80.3
2005,11,4,123.1
2005,11,5,159.8
2005,11,6,139.6
2005,11,7,139.0
2005,11,8,135.6
2005,11,9,133.2
2005,11,10,147.5
2005,11,11,128.8
2005,11,12,115.6
2005,11,13,127.2
2005,11,14,132.1
2005,11,15,132.8
2005,11,16,121.1
2005,11,17,131.4
2005,11,18,139.9
2005,11,19,121.1
2005,11,20,138.0
2005,11,21,139.8
2005,11,22,158.1
2005,11,23,150.4
2005,11,24,119.2
2005,11,25,132.7
2005,11,26,128.1
2005,11,27,121.7
2005,11,28,115.8
2005,11,29,121.4
2005,11,30,132.5
2005,12,1,130.6
2005,12,2,130.0
2005,12,3,119.1
2005,12,4,123.1
2005,12,5,123.5
2005,12,6,113.9
2005,12,7,102.9
2005,12,8,106.3
2005,12,9,132.1
2005,12,10,125.5
2005,12,11,118.3
2005,12,12,118.1
2005,12,13,127.5
2005,12,14,132.0
2005,12,15,114.3
2005,12,16,106.2
2005,12,17,124.9
2005,12,18,135.3
2005,12,19,129.7
2005,12,20,123.0
2005,12,21,136.2
2005,12,22,126.5
2005,12,23,124.8
2005,12,24,126.6
2005,12,25,121.0
2005,12,26,128.6
2005,12,27,122.4
2005,12,28,130.7
2005,12,29,132.3
2005,12,30,131.9
2005,12,31,162.1
2006,1,1,130.8
2006,1,2,125.8
2006,1,3,142.2
2006,1,4,132.9
2006,1,5,162.0
2006,1,6,115.1
2006,1,7,106.5
2006,1,8,110.2
2006,1,9,120.6
2006,1,10,125.8
2006,1,11,136.5
2006,1,12,134.9
2006,1,13,127.8
2006,1,14,132.2
2006,1,15,136.4
2006,1,16,110.7
2006,1,17,111.8
2006,1,18,119.8
2006,1,19,125.6
2006,1,20,128.5
2006,1,21,134.7
2006,1,22,182.7
2006,1,23,120.6
2006,1,24,121.1
2006,1,25,127.7
2006,1,26,126.6
2006,1,27,130.2
2006,1,28,135.9
2006,1,29,138.7
2006,1,30,129.4
2006,1,31,124.4
2006,2,1,150.2
2006,2,2,133.4
2006,2,3,126.0
2006,2,4,112.8
2006,2,5,145.5
2006,2,6,122.0
2006,2,7,135.5
2006,2,8,146.7
2006,2,9,152.7
2006,2,10,119.5
2006,2,11,135.8
2006,2,12,128.6
2006,2,13,127.4
2006,2,14,126.5
2006,2,15,146.7
2006,2,16,114.7
2006,2,17,126.9
2006,2,18,127.8
2006,2,19,122.6
2006,2,20,176.5
2006,2,21,133.2
2006,2,22,122.6
2006,2,23,125.0
2006,2,24,128.7
2006,2,25,133.4
2006,2,26,146.4
2006,2,27,133.5
2006,2,28,147.6
2006,3,1,140.7
2006,3,2,158.6
2006,3,3,139.3
2006,3,4,115.7
2006,3,5,131.3
2006,3,6,125.6
2006,3,7,114.4
2006,3,8,135.8
2006,3,9,123.0
2006,3,10,122.4
2006,3,11,122.8
2006,3,12,128.7
2006,3,13,144.3
2006,3,14,150.4
2006,3,15,131.9
2006,3,16,127.8
2006,3,17,134.7
2006,3,18,135.6
2006,3,19,156.6
2006,3,20,142.3
2006,3,21,138.9
2006,3,22,158.5
2006,3,23,150.3
2006,3,24,139.1
2006,3,25,134.4
2006,3,26,146.8
2006,3,27,151.4
2006,3,28,139.5
2006,3,29,141.5
2006,3,30,150.1
2006,3,31,151.6
2006,4,1,146.4
2006,4,2,142.2
2006,4,3,149.5
2006,4,4,154.2
2006,4,5,157.7
2006,4,6,141.7
2006,4,7,137.2
2006,4,8,146.6
2006,4,9,143.0
2006,4,10,150.6
2006,4,11,135.0
2006,4,12,137.6
2006,4,13,136.2
2006,4,14,147.4
2006,4,15,150.2
2006,4,16,165.9
2006,4,17,126.0
2006,4,18,128.5
2006,4,19,154.5
2006,4,20,138.8
2006,4,21,149.6
2006,4,22,155.9
2006,4,23,140.5
2006,4,24,130.7
2006,4,25,137.3
2006,4,26,140.6
2006,4,27,144.8
2006,4,28,150.2
2006,4,29,141.2
2006,4,30,139.9
2006,5,1,136.5
2006,5,2,146.4
2006,5,3,137.0
2006,5,4,145.8
2006,5,5,150.4
2006,5,6,162.5
2006,5,7,120.1
2006,5,8,143.7
2006,5,9,151.3
2006,5,10,160.3
2006,5,11,120.6
2006,5,12,146.6
2006,5,13,126.0
2006,5,14,138.3
2006,5,15,144.0
2006,5,16,149.6
2006,5,17,137.8
2006,5,18,127.5
2006,5,19,179.5
2006,5,20,191.0
2006,5,21,158.1
2006,5,22,81.5
2006,5,23,107.5
2006,5,24,109.3
2006,5,25,102.8
2006,5,26,119.9
2006,5,27,116.3
2006,5,28,140.1
2006,5,29,145.1
2006,5,30,134.9
2006,5,31,128.6
2006,6,1,143.2
2006,6,2,146.8
2006,6,3,145.4
2006,6,4,148.5
2006,6,5,118.2
2006,6,6,126.2
2006,6,7,140.2
2006,6,8,145.0
2006,6,9,129.2
2006,6,10,134.8
2006,6,11,125.8
2006,6,12,128.3
2006,6,13,135.5
2006,6,14,130.0
2006,6,15,143.8
2006,6,16,149.0
2006,6,17,133.6
2006,6,18,143.2
2006,6,19,133.0
2006,6,20,135.4
2006,6,21,142.6
2006,6,22,148.1
2006,6,23,157.6
2006,6,24,153.4
2006,6,25,156.7
2006,6,26,153.3
2006,6,27,169.4
2006,6,28,108.3
2006,6,29,122.8
2006,6,30,125.1
2006,7,1,125.0
2006,7,2,120.8
2006,7,3,101.9
2006,7,4,176.2
2006,7,5,101.6
2006,7,6,98.3
2006,7,7,122.8
2006,7,8,125.2
2006,7,9,138.6
2006,7,10,146.5
2006,7,11,129.5
2006,7,12,151.9
2006,7,13,140.3
2006,7,14,136.3
2006,7,15,156.5
2006,7,16,133.0
2006,7,17,153.8
2006,7,18,159.1
2006,7,19,147.7
2006,7,20,155.0
2006,7,21,132.4
2006,7,22,133.0
2006,7,23,151.6
2006,7,24,147.0
2006,7,25,162.0
2006,7,26,132.8
2006,7,27,146.1
2006,7,28,165.3
2006,7,29,130.3
2006,7,30,150.5
2006,7,31,159.3
2006,8,1,131.6
2006,8,2,142.6
2006,8,3,141.2
2006,8,4,136.2
2006,8,5,141.0
2006,8,6,139.9
2006,8,7,149.3
2006,8,8,163.0
2006,8,9,162.2
2006,8,10,137.9
2006,8,11,120.1
2006,8,12,122.9
2006,8,13,164.2
2006,8,14,143.8
2006,8,15,108.4
2006,8,16,142.4
2006,8,17,131.4
2006,8,18,125.2
2006,8,19,130.5
2006,8,20,133.8
2006,8,21,150.2
2006,8,22,138.9
2006,8,23,131.0
2006,8,24,154.3
2006,8,25,139.5
2006,8,26,147.0
2006,8,27,125.8
2006,8,28,164.1
2006,8,29,121.1
2006,8,30,123.3
2006,8,31,131.9
2006,9,1,153.3
2006,9,2,127.8
2006,9,3,116.9
2006,9,4,163.2
2006,9,5,144.2
2006,9,6,162.8
2006,9,7,133.3
2006,9,8,152.2
2006,9,9,144.8
2006,9,10,127.9
2006,9,11,159.4
2006,9,12,162.4
2006,9,13,119.7
2006,9,14,129.9
2006,9,15,124.9
2006,9,16,132.2
2006,9,17,144.1
2006,9,18,151.6
2006,9,19,143.5
2006,9,20,126.4
2006,9,21,131.9
2006,9,22,126.8
2006,9,23,120.7
2006,9,24,129.8
2006,9,25,120.5
2006,9,26,121.9
2006,9,27,114.1
2006,9,28,121.5
2006,9,29,136.8
2006,9,30,133.2
2006,10,1,142.5
2006,10,2,122.1
2006,10,3,119.9
2006,10,4,117.6
2006,10,5,121.3
2006,10,6,145.3
2006,10,7,151.6
2006,10,8,169.3
2006,10,9,96.7
2006,10,10,134.4
2006,10,11,159.2
2006,10,12,107.5
2006,10,13,144.1
2006,10,14,138.9
2006,10,15,144.0
2006,10,16,144.6
2006,10,17,200.8
2006,10,18,114.7
2006,10,19,92.6
2006,10,20,120.7
2006,10,21,128.9
2006,10,22,139.0
2006,10,23,128.3
2006,10,24,108.0
2006,10,25,131.2
2006,10,26,154.8
2006,10,27,115.1
2006,10,28,140.6
2006,10,29,143.2
2006,10,30,145.0
2006,10,31,146.4
2006,11,1,131.9
2006,11,2,139.0
2006,11,3,128.7
2006,11,4,148.8
2006,11,5,117.6
2006,11,6,139.5
2006,11,7,143.7
2006,11,8,108.7
2006,11,9,122.4
2006,11,10,133.3
2006,11,11,126.7
2006,11,12,123.0
2006,11,13,140.1
2006,11,14,148.4
2006,11,15,150.0
2006,11,16,144.6
2006,11,17,126.6
2006,11,18,141.5
2006,11,19,132.9
2006,11,20,129.0
2006,11,21,144.2
2006,11,22,119.5
2006,11,23,132.4
2006,11,24,130.9
2006,11,25,129.9
2006,11,26,118.0
2006,11,27,119.6
2006,11,28,106.3
2006,11,29,118.4
2006,11,30,132.4
2006,12,1,131.2
2006,12,2,132.3
2006,12,3,158.1
2006,12,4,172.8
2006,12,5,135.3
2006,12,6,114.7
2006,12,7,112.2
2006,12,8,107.7
2006,12,9,130.8
2006,12,10,131.9
2006,12,11,124.3
2006,12,12,126.9
2006,12,13,134.5
2006,12,14,133.0
2006,12,15,154.0
2006,12,16,127.2
2006,12,17,110.8
2006,12,18,112.6
2006,12,19,153.9
2006,12,20,218.4
2006,12,21,198.1
2006,12,22,113.4
2006,12,23,110.2
2006,12,24,129.4
2006,12,25,120.1
2006,12,26,128.1
2006,12,27,134.8
2006,12,28,144.3
2006,12,29,133.6
2006,12,30,125.0
2006,12,31,159.5
2007,1,1,116.0
2007,1,2,127.8
2007,1,3,125.7
2007,1,4,130.4
2007,1,5,135.3
2007,1,6,137.4
2007,1,7,124.6
2007,1,8,134.9
2007,1,9,133.0
2007,1,10,115.8
2007,1,11,129.0
2007,1,12,137.7
2007,1,13,96.8
2007,1,14,105.8
2007,1,15,105.2
2007,1,16,98.5
2007,1,17,117.5
2007,1,18,126.6
2007,1,19,126.4
2007,1,20,138.1
2007,1,21,112.6
2007,1,22,118.5
2007,1,23,120.5
2007,1,24,123.7
2007,1,25,143.7
2007,1,26,145.3
2007,1,27,135.5
2007,1,28,122.3
2007,1,29,127.8
2007,1,30,131.1
2007,1,31,131.6
2007,2,1,161.9
2007,2,2,130.1
2007,2,3,110.7
2007,2,4,111.4
2007,2,5,114.4
2007,2,6,123.4
2007,2,7,127.5
2007,2,8,143.4
2007,2,9,132.2
2007,2,10,139.7
2007,2,11,132.8
2007,2,12,151.1
2007,2,13,160.3
2007,2,14,134.0
2007,2,15,142.4
2007,2,16,124.4
2007,2,17,151.1
2007,2,18,133.0
2007,2,19,138.9
2007,2,20,142.1
2007,2,21,128.3
2007,2,22,144.4
2007,2,23,150.4
2007,2,24,143.0
2007,2,25,142.7
2007,2,26,123.7
2007,2,27,135.1
2007,2,28,156.9
2007,3,1,122.3
2007,3,2,123.6
2007,3,3,152.4
2007,3,4,116.1
2007,3,5,120.9
2007,3,6,152.7
2007,3,7,146.3
2007,3,8,131.7
2007,3,9,139.8
2007,3,10,147.0
2007,3,11,138.5
2007,3,12,139.1
2007,3,13,143.3
2007,3,14,134.5
2007,3,15,104.3
2007,3,16,140.9
2007,3,17,152.7
2007,3,18,138.3
2007,3,19,137.8
2007,3,20,163.0
2007,3,21,147.2
2007,3,22,140.0
2007,3,23,159.6
2007,3,24,152.4
2007,3,25,148.6
2007,3,26,155.4
2007,3,27,171.3
2007,3,28,164.3
2007,3,29,126.4
2007,3,30,132.4
2007,3,31,133.8
2007,4,1,136.4
2007,4,2,124.5
2007,4,3,125.3
2007,4,4,131.3
2007,4,5,146.4
2007,4,6,107.1
2007,4,7,126.6
2007,4,8,128.7
2007,4,9,131.9
2007,4,10,128.6
2007,4,11,135.0
2007,4,12,130.8
2007,4,13,112.9
2007,4,14,129.1
2007,4,15,143.7
2007,4,16,143.7
2007,4,17,169.0
2007,4,18,106.9
2007,4,19,106.9
2007,4,20,3.7
2007,4,21,138.4
2007,4,22,117.7
2007,4,23,139.5
2007,4,24,132.5
2007,4,25,144.9
2007,4,26,140.3
2007,4,27,142.1
2007,4,28,133.3
2007,4,29,128.6
2007,4,30,128.4
2007,5,1,126.5
2007,5,2,129.2
2007,5,3,125.6
2007,5,4,136.0
2007,5,5,135.0
2007,5,6,152.7
2007,5,7,147.5
2007,5,8,136.6
2007,5,9,129.8
2007,5,10,133.7
2007,5,11,133.5
2007,5,12,133.5
2007,5,13,145.3
2007,5,14,145.3
2007,5,15,142.5
2007,5,16,129.1
2007,5,17,130.1
2007,5,18,129.6
2007,5,19,128.0
2007,5,20,136.1
2007,5,21,151.1
2007,5,22,144.0
2007,5,23,148.2
2007,5,24,164.2
2007,5,25,150.6
2007,5,26,122.0
2007,5,27,138.1
2007,5,28,146.7
2007,5,29,143.7
2007,5,30,138.3
2007,5,31,131.2
2007,6,1,142.2
2007,6,2,143.1
2007,6,3,124.8
2007,6,4,130.6
2007,6,5,149.2
2007,6,6,141.9
2007,6,7,140.4
2007,6,8,150.9
2007,6,9,151.2
2007,6,10,128.8
2007,6,11,123.1
2007,6,12,136.4
2007,6,13,154.4
2007,6,14,147.7
2007,6,15,140.1
2007,6,16,136.1
2007,6,17,149.0
2007,6,18,152.7
2007,6,19,146.7
2007,6,20,135.8
2007,6,21,95.2
2007,6,22,161.0
2007,6,23,129.3
2007,6,24,149.6
2007,6,25,147.6
2007,6,26,123.9
2007,6,27,134.9
2007,6,28,145.1
2007,6,29,146.5
2007,6,30,140.9
2007,7,1,148.5
2007,7,2,147.3
2007,7,3,146.9
2007,7,4,132.3
2007,7,5,128.4
2007,7,6,128.9
2007,7,7,133.9
2007,7,8,137.4
2007,7,9,134.2
2007,7,10,128.9
2007,7,11,133.6
2007,7,12,148.5
2007,7,13,130.9
2007,7,14,133.3
2007,7,15,133.8
2007,7,16,132.3
2007,7,17,145.1
2007,7,18,147.7
2007,7,19,144.8
2007,7,20,143.8
2007,7,21,145.6
2007,7,22,131.9
2007,7,23,129.9
2007,7,24,133.0
2007,7,25,119.7
2007,7,26,124.4
2007,7,27,143.2
2007,7,28,137.8
2007,7,29,132.2
2007,7,30,136.2
2007,7,31,130.0
2007,8,1,125.7
2007,8,2,138.4
2007,8,3,146.2
2007,8,4,154.7
2007,8,5,146.6
2007,8,6,115.4
2007,8,7,132.0
2007,8,8,123.9
2007,8,9,128.0
2007,8,10,132.7
2007,8,11,150.2
2007,8,12,123.2
2007,8,13,114.2
2007,8,14,118.4
2007,8,15,133.4
2007,8,16,150.5
2007,8,17,152.1
2007,8,18,133.7
2007,8,19,142.4
2007,8,20,149.9
2007,8,21,163.4
2007,8,22,155.4
2007,8,23,134.1
2007,8,24,135.1
2007,8,25,132.9
2007,8,26,143.9
2007,8,27,134.5
2007,8,28,141.9
2007,8,29,145.0
2007,8,30,128.3
2007,8,31,136.1
2007,9,1,132.8
2007,9,2,137.7
2007,9,3,169.4
2007,9,4,155.0
2007,9,5,130.0
2007,9,6,147.9
2007,9,7,137.9
2007,9,8,130.1
2007,9,9,103.6
2007,9,10,126.1
2007,9,11,149.2
2007,9,12,149.7
2007,9,13,139.1
2007,9,14,143.1
2007,9,15,145.0
2007,9,16,143.7
2007,9,17,143.4
2007,9,18,145.1
2007,9,19,137.2
2007,9,20,123.7
2007,9,21,136.3
2007,9,22,155.2
2007,9,23,125.0
2007,9,24,108.9
2007,9,25,130.2
2007,9,26,127.3
2007,9,27,119.8
2007,9,28,132.4
2007,9,29,144.1
2007,9,30,131.0
2007,10,1,144.8
2007,10,2,128.2
2007,10,3,111.3
2007,10,4,187.8
2007,10,5,126.8
2007,10,6,124.2
2007,10,7,134.7
2007,10,8,145.0
2007,10,9,143.3
2007,10,10,144.6
2007,10,11,146.0
2007,10,12,138.1
2007,10,13,139.0
2007,10,14,137.3
2007,10,15,128.0
2007,10,16,129.2
2007,10,17,153.3
2007,10,18,129.9
2007,10,19,125.9
2007,10,20,139.0
2007,10,21,143.0
2007,10,22,159.0
2007,10,23,127.1
2007,10,24,147.6
2007,10,25,126.4
2007,10,26,134.4
2007,10,27,151.5
2007,10,28,126.9
2007,10,29,125.0
2007,10,30,119.3
2007,10,31,146.1
2007,11,1,159.4
2007,11,2,119.0
2007,11,3,120.9
2007,11,4,138.9
2007,11,5,144.5
2007,11,6,145.7
2007,11,7,143.8
2007,11,8,142.3
2007,11,9,144.6
2007,11,10,147.4
2007,11,11,136.9
2007,11,12,146.2
2007,11,13,130.9
2007,11,14,102.0
2007,11,15,116.3
2007,11,16,117.3
2007,11,17,115.6
2007,11,18,114.3
2007,11,19,122.5
2007,11,20,135.1
2007,11,21,124.2
2007,11,22,126.5
2007,11,23,124.7
2007,11,24,121.4
2007,11,25,120.7
2007,11,26,163.0
2007,11,27,122.0
2007,11,28,116.9
2007,11,29,114.0
2007,11,30,112.2
2007,12,1,125.5
2007,12,2,129.6
2007,12,3,163.7
2007,12,4,125.2
2007,12,5,155.3
2007,12,6,116.1
2007,12,7,114.6
2007,12,8,120.4
2007,12,9,131.2
2007,12,10,118.7
2007,12,11,115.0
2007,12,12,116.3
2007,12,13,115.2
2007,12,14,114.8
2007,12,15,110.0
2007,12,16,131.9
2007,12,17,153.5
2007,12,18,128.0
2007,12,19,120.5
2007,12,20,125.8
2007,12,21,120.1
2007,12,22,133.3
2007,12,23,143.4
2007,12,24,116.0
2007,12,25,135.2
2007,12,26,192.7
2007,12,27,115.5
2007,12,28,145.0
2007,12,29,121.3
2007,12,30,114.7
2007,12,31,128.4
2008,1,1,152.0
2008,1,2,114.9
2008,1,3,118.5
2008,1,4,129.9
2008,1,5,126.5
2008,1,6,122.1
2008,1,7,141.8
2008,1,8,137.9
2008,1,9,122.3
2008,1,10,136.2
2008,1,11,153.8
2008,1,12,123.9
2008,1,13,116.4
2008,1,14,127.7
2008,1,15,124.5
2008,1,16,122.4
2008,1,17,121.3
2008,1,18,142.9
2008,1,19,158.0
2008,1,20,161.2
2008,1,21,150.2
2008,1,22,117.2
2008,1,23,141.7
2008,1,24,129.5
2008,1,25,128.0
2008,1,26,140.6
2008,1,27,125.5
2008,1,28,121.6
2008,1,29,139.6
2008,1,30,164.2
2008,1,31,119.6
2008,2,1,119.4
2008,2,2,108.9
2008,2,3,139.8
2008,2,4,135.0
2008,2,5,124.2
2008,2,6,117.2
2008,2,7,144.5
2008,2,8,148.7
2008,2,9,141.5
2008,2,10,130.9
2008,2,11,137.5
2008,2,12,130.4
2008,2,13,125.7
2008,2,14,138.8
2008,2,15,147.2
2008,2,16,135.2
2008,2,17,138.1
2008,2,18,143.7
2008,2,19,139.4
2008,2,20,134.7
2008,2,21,146.5
2008,2,22,121.4
2008,2,23,120.2
2008,2,24,128.0
2008,2,25,136.3
2008,2,26,138.8
2008,2,27,136.8
2008,2,28,126.7
2008,2,29,143.5
2008,3,1,139.5
2008,3,2,151.8
2008,3,3,111.8
2008,3,4,128.2
2008,3,5,142.2
2008,3,6,148.5
2008,3,7,122.8
2008,3,8,139.7
2008,3,9,144.4
2008,3,10,158.1
2008,3,11,110.5
2008,3,12,147.5
2008,3,13,146.1
2008,3,14,124.6
2008,3,15,142.1
2008,3,16,144.0
2008,3,17,152.2
2008,3,18,120.9
2008,3,19,100.5
2008,3,20,137.3
2008,3,21,117.9
2008,3,22,136.0
2008,3,23,141.4
2008,3,24,133.4
2008,3,25,145.5
2008,3,26,138.2
2008,3,27,137.6
2008,3,28,138.8
2008,3,29,150.2
2008,3,30,154.7
2008,3,31,142.6
2008,4,1,148.9
2008,4,2,140.7
2008,4,3,139.0
2008,4,4,136.9
2008,4,5,128.5
2008,4,6,150.7
2008,4,7,159.7
2008,4,8,136.2
2008,4,9,127.5
2008,4,10,134.1
2008,4,11,160.8
2008,4,12,138.3
2008,4,13,129.6
2008,4,14,144.5
2008,4,15,132.9
2008,4,16,145.9
2008,4,17,142.5
2008,4,18,145.5
2008,4,19,137.1
2008,4,20,162.3
2008,4,21,168.6
2008,4,22,123.8
2008,4,23,127.3
2008,4,24,135.5
2008,4,25,145.9
2008,4,26,143.1
2008,4,27,121.2
2008,4,28,125.3
2008,4,29,141.4
2008,4,30,130.7
2008,5,1,127.4
2008,5,2,140.0
2008,5,3,125.8
2008,5,4,140.5
2008,5,5,148.6
2008,5,6,133.2
2008,5,7,139.7
2008,5,8,126.8
2008,5,9,122.1
2008,5,10,142.2
2008,5,11,149.2
2008,5,12,144.7
2008,5,13,219.1
2008,5,14,137.1
2008,5,15,144.1
2008,5,16,147.8
2008,5,17,153.1
2008,5,18,120.0
2008,5,19,141.1
2008,5,20,144.8
2008,5,21,151.0
2008,5,22,144.6
2008,5,23,130.5
2008,5,24,153.9
2008,5,25,150.7
2008,5,26,132.2
2008,5,27,141.9
2008,5,28,130.8
2008,5,29,136.3
2008,5,30,139.2
2008,5,31,141.3
2008,6,1,130.7
2008,6,2,133.5
2008,6,3,142.0
2008,6,4,141.7
2008,6,5,141.9
2008,6,6,157.1
2008,6,7,138.6
2008,6,8,139.6
2008,6,9,131.2
2008,6,10,126.1
2008,6,11,145.0
2008,6,12,156.4
2008,6,13,139.4
2008,6,14,143.4
