-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8734 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN     MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
YEAR,MO,DY,WS10M_MAX,WS10M_MIN
2003,7,28,6.44,1.69
2003,7,29,13.4,7.04
2003,7,30,7.01,0.76
2003,7,31,7.38,4.41
2003,8,1,6.38,2.68
2003,8,2,11.31,4.84
2003,8,3,10.32,4.97
2003,8,4,11.35,3.72
2003,8,5,8.99,4.4
2003,8,6,9.04,2.53
2003,8,7,8.97,4.8
2003,8,8,12.33,5.74
2003,8,9,10.39,3.35
2003,8,10,10.63,3.06
2003,8,11,7.81,3.9
2003,8,12,8.45,2.37
2003,8,13,8.14,5.05
2003,8,14,10.22,4.68
2003,8,15,20.6,10.65
2003,8,16,25.47,22.07
2003,8,17,22.69,12.84
2003,8,18,19.9,13.08
2003,8,19,20.02,1.65
2003,8,20,14.79,5.26
2003,8,21,15.98,4.96
2003,8,22,12.34,5.95
2003,8,23,12.4,4.59
2003,8,24,8.29,2.97
2003,8,25,9.87,1.08
2003,8,26,10.32,4.52
2003,8,27,9.5,4.97
2003,8,28,19.66,10.28
2003,8,29,20.49,15.64
2003,8,30,22.46,19.76
2003,8,31,19.58,4.45
2003,9,1,12.17,3.26
2003,9,2,27.71,13.05
2003,9,3,33.98,22.61
2003,9,4,22.37,8.7
2003,9,5,10.55,4.74
2003,9,6,12.07,8.73
2003,9,7,9.64,7.91
2003,9,8,10.33,3.06
2003,9,9,11.17,4.58
2003,9,10,14.61,4.07
2003,9,11,15.23,8.07
2003,9,12,10.77,7.37
2003,9,13,11.27,7.17
2003,9,14,9.68,3.03
2003,9,15,9.52,3.04
2003,9,16,9.22,7.66
2003,9,17,10.63,6.22
2003,9,18,8.62,2.83
2003,9,19,9.62,4.01
2003,9,20,14.1,8.79
2003,9,21,12.1,2.57
2003,9,22,16.51,12.64
2003,9,23,14.08,9.46
2003,9,24,16.3,12.76
2003,9,25,12.76,1.51
2003,9,26,15.0,6.72
2003,9,27,11.89,2.53
2003,9,28,15.82,4.97
2003,9,29,25.15,15.98
2003,9,30,21.51,12.45
2003,10,1,13.43,8.01
2003,10,2,9.57,4.58
2003,10,3,8.12,3.65
2003,10,4,6.86,3.0
2003,10,5,7.31,3.11
2003,10,6,8.63,4.03
2003,10,7,8.64,4.24
2003,10,8,6.83,2.71
2003,10,9,6.8,4.99
2003,10,10,12.16,6.07
2003,10,11,12.62,7.11
2003,10,12,14.26,10.35
2003,10,13,15.6,10.79
2003,10,14,15.89,9.19
2003,10,15,15.59,3.56
2003,10,16,13.68,6.22
2003,10,17,13.19,3.68
2003,10,18,8.17,0.84
2003,10,19,15.49,6.56
2003,10,20,13.31,5.94
2003,10,21,12.13,3.73
2003,10,22,14.99,9.85
2003,10,23,9.9,4.23
2003,10,24,11.68,4.81
2003,10,25,8.48,3.63
2003,10,26,8.72,2.71
2003,10,27,11.06,6.27
2003,10,28,15.13,11.11
2003,10,29,15.86,9.66
2003,10,30,14.54,7.79
2003,10,31,16.7,8.87
2003,11,1,11.64,5.8
2003,11,2,9.24,5.67
2003,11,3,8.55,2.24
2003,11,4,12.03,6.27
2003,11,5,13.5,10.82
2003,11,6,12.45,5.84
2003,11,7,9.77,6.7
2003,11,8,9.95,3.49
2003,11,9,8.4,1.33
2003,11,10,8.51,0.12
2003,11,11,13.66,2.34
2003,11,12,13.66,5.44
2003,11,13,9.14,1.1
2003,11,14,9.21,5.03
2003,11,15,11.34,1.22
2003,11,16,20.69,12.58
2003,11,17,17.56,0.83
2003,11,18,19.11,7.27
2003,11,19,13.84,5.11
2003,11,20,10.83,3.48
2003,11,21,9.88,5.26
2003,11,22,11.24,6.22
2003,11,23,10.27,7.19
2003,11,24,11.11,1.57
2003,11,25,5.11,0.96
2003,11,26,8.3,2.29
2003,11,27,8.51,3.24
2003,11,28,9.91,6.46
2003,11,29,9.41,2.41
2003,11,30,6.88,3.2
2003,12,1,10.39,6.56
2003,12,2,17.82,11.03
2003,12,3,13.72,7.86
2003,12,4,15.15,10.48
2003,12,5,14.25,10.72
2003,12,6,12.15,6.03
2003,12,7,21.75,13.31
2003,12,8,22.65,16.78
2003,12,9,18.41,4.37
2003,12,10,10.47,6.5
2003,12,11,7.17,0.16
2003,12,12,7.24,0.45
2003,12,13,6.18,0.34
2003,12,14,8.69,2.17
2003,12,15,14.23,7.94
2003,12,16,14.6,11.37
2003,12,17,13.94,10.95
2003,12,18,14.97,6.56
2003,12,19,12.89,10.58
2003,12,20,16.87,12.38
2003,12,21,18.08,11.67
2003,12,22,11.42,4.4
2003,12,23,8.6,3.71
2003,12,24,7.16,0.36
2003,12,25,7.56,0.39
2003,12,26,10.61,6.4
2003,12,27,10.55,3.93
2003,12,28,8.47,1.36
2003,12,29,9.99,3.49
2003,12,30,11.98,3.0
2003,12,31,8.5,0.34
2004,1,1,10.33,0.36
2004,1,2,13.78,1.44
2004,1,3,7.93,1.84
2004,1,4,9.39,5.17
2004,1,5,10.51,7.59
2004,1,6,10.44,1.47
2004,1,7,3.68,0.23
2004,1,8,9.01,0.66
2004,1,9,9.39,3.49
2004,1,10,7.29,0.24
2004,1,11,3.84,1.36
2004,1,12,6.57,3.14
2004,1,13,4.19,2.19
2004,1,14,2.78,0.13
2004,1,15,2.16,0.24
2004,1,16,7.11,0.96
2004,1,17,19.74,6.68
2004,1,18,20.91,13.6
2004,1,19,16.49,13.18
2004,1,20,13.07,4.73
2004,1,21,4.65,0.34
2004,1,22,10.3,1.41
2004,1,23,13.56,10.79
2004,1,24,14.43,9.1
2004,1,25,9.63,0.49
2004,1,26,6.36,1.68
2004,1,27,7.86,1.96
2004,1,28,6.73,3.28
2004,1,29,9.1,1.93
2004,1,30,9.88,4.77
2004,1,31,9.68,0.81
2004,2,1,10.05,2.78
2004,2,2,12.44,5.86
2004,2,3,17.34,8.9
2004,2,4,8.82,4.42
2004,2,5,9.69,0.39
2004,2,6,4.24,0.25
2004,2,7,9.62,4.48
2004,2,8,10.49,2.76
2004,2,9,8.8,3.37
2004,2,10,10.28,7.03
2004,2,11,12.76,10.21
2004,2,12,11.14,6.77
2004,2,13,6.53,3.05
2004,2,14,8.28,2.51
2004,2,15,9.28,2.74
2004,2,16,9.69,5.31
2004,2,17,15.07,3.72
2004,2,18,4.21,1.82
2004,2,19,13.15,4.46
2004,2,20,21.48,13.42
2004,2,21,19.58,4.89
2004,2,22,12.27,7.07
2004,2,23,12.28,5.21
2004,2,24,14.3,12.15
2004,2,25,13.16,4.91
2004,2,26,9.55,3.13
2004,2,27,9.13,6.07
2004,2,28,9.49,6.18
2004,2,29,8.76,4.15
2004,3,1,11.49,4.72
2004,3,2,11.35,5.35
2004,3,3,20.79,9.88
2004,3,4,17.26,5.72
2004,3,5,13.09,4.87
2004,3,6,25.17,6.46
2004,3,7,10.81,3.69
2004,3,8,10.98,2.71
2004,3,9,9.85,6.98
2004,3,10,9.44,6.5
2004,3,11,13.8,7.29
2004,3,12,13.49,1.52
2004,3,13,13.78,5.84
2004,3,14,22.56,13.51
2004,3,15,20.16,13.19
2004,3,16,14.5,9.59
2004,3,17,14.48,2.08
2004,3,18,9.57,6.2
2004,3,19,12.44,4.76
2004,3,20,12.09,5.21
2004,3,21,9.61,5.96
2004,3,22,8.63,4.2
2004,3,23,8.5,4.14
2004,3,24,11.81,6.31
2004,3,25,11.57,8.12
2004,3,26,12.66,7.84
2004,3,27,12.11,7.25
2004,3,28,9.69,4.44
2004,3,29,12.46,3.76
2004,3,30,9.81,6.85
2004,3,31,7.21,5.19
2004,4,1,8.79,4.47
2004,4,2,8.59,2.33
2004,4,3,10.98,5.73
2004,4,4,9.44,5.85
2004,4,5,11.9,6.0
2004,4,6,11.45,7.07
2004,4,7,17.16,8.18
2004,4,8,16.79,4.23
2004,4,9,7.78,2.12
2004,4,10,10.82,4.61
2004,4,11,15.51,10.13
2004,4,12,22.75,15.98
2004,4,13,22.78,13.99
2004,4,14,16.73,4.12
2004,4,15,7.75,4.99
2004,4,16,7.92,1.91
2004,4,17,10.62,8.19
2004,4,18,9.29,5.23
2004,4,19,6.04,4.34
2004,4,20,8.37,4.77
2004,4,21,8.5,5.37
2004,4,22,9.29,7.05
2004,4,23,14.53,9.55
2004,4,24,15.11,5.43
2004,4,25,10.34,4.52
2004,4,26,10.39,7.83
2004,4,27,9.7,6.59
2004,4,28,8.9,7.24
2004,4,29,12.36,8.89
2004,4,30,12.31,6.1
2004,5,1,8.96,5.07
2004,5,2,14.32,9.2
2004,5,3,13.76,3.52
2004,5,4,22.22,5.06
2004,5,5,27.78,15.72
2004,5,6,15.24,2.23
2004,5,7,14.23,5.59
2004,5,8,15.23,12.57
2004,5,9,12.86,7.88
2004,5,10,9.94,5.51
2004,5,11,6.82,4.22
2004,5,12,7.62,4.48
2004,5,13,9.4,4.72
2004,5,14,24.95,8.55
2004,5,15,21.98,10.08
2004,5,16,10.05,5.25
2004,5,17,6.87,3.4
2004,5,18,7.27,4.36
2004,5,19,6.89,0.3
2004,5,20,11.56,6.65
2004,5,21,12.16,9.52
2004,5,22,15.34,11.03
2004,5,23,13.67,7.26
2004,5,24,8.62,3.46
2004,5,25,7.54,4.4
2004,5,26,7.85,4.16
2004,5,27,6.05,4.15
2004,5,28,8.91,4.05
2004,5,29,16.81,6.91
2004,5,30,17.18,4.79
2004,5,31,10.9,4.18
2004,6,1,12.1,4.38
2004,6,2,7.36,4.62
2004,6,3,9.04,6.26
2004,6,4,9.86,6.92
2004,6,5,9.81,6.84
2004,6,6,9.57,2.36
2004,6,7,11.18,3.51
2004,6,8,10.28,5.65
2004,6,9,16.51,8.78
2004,6,10,16.33,4.51
2004,6,11,9.25,5.93
2004,6,12,9.6,6.72
2004,6,13,12.85,5.78
2004,6,14,12.51,5.12
2004,6,15,13.87,5.0
2004,6,16,20.05,13.28
2004,6,17,22.16,9.6
2004,6,18,26.21,12.92
2004,6,19,12.05,4.39
2004,6,20,7.67,3.84
2004,6,21,8.87,4.92
2004,6,22,9.44,2.25
2004,6,23,10.12,7.22
2004,6,24,10.91,4.92
2004,6,25,17.42,4.02
2004,6,26,8.33,4.55
2004,6,27,8.5,5.29
2004,6,28,9.76,4.88
2004,6,29,6.08,2.35
2004,6,30,12.63,5.13
2004,7,1,13.35,0.81
2004,7,2,4.3,0.93
2004,7,3,16.52,3.75
2004,7,4,21.91,17.85
2004,7,5,20.97,10.77
2004,7,6,10.57,1.71
2004,7,7,8.2,4.51
2004,7,8,9.61,4.68
2004,7,9,4.67,1.86
2004,7,10,12.21,4.81
2004,7,11,12.13,3.4
2004,7,12,10.82,2.52
2004,7,13,11.57,4.54
2004,7,14,8.55,4.34
2004,7,15,10.04,3.7
2004,7,16,7.18,0.88
2004,7,17,7.52,1.71
2004,7,18,5.31,2.41
2004,7,19,9.41,2.67
2004,7,20,19.22,9.72
2004,7,21,19.2,4.13
2004,7,22,7.6,1.19
2004,7,23,10.86,0.65
2004,7,24,21.03,10.45
2004,7,25,26.57,3.43
2004,7,26,17.27,2.0
2004,7,27,16.61,13.28
2004,7,28,17.13,10.12
2004,7,29,9.78,3.67
2004,7,30,6.52,3.84
2004,7,31,12.23,5.91
2004,8,1,14.07,9.14
2004,8,2,14.59,9.27
2004,8,3,11.37,7.75
2004,8,4,12.16,3.72
2004,8,5,9.11,2.65
2004,8,6,11.48,5.18
2004,8,7,10.59,6.46
2004,8,8,14.05,5.94
2004,8,9,14.65,2.82
2004,8,10,6.95,2.75
2004,8,11,8.2,3.4
2004,8,12,9.6,5.27
2004,8,13,7.02,0.5
2004,8,14,7.42,4.08
2004,8,15,11.95,8.13
2004,8,16,14.93,6.38
2004,8,17,26.24,4.35
2004,8,18,31.85,5.02
2004,8,19,17.33,6.29
2004,8,20,8.43,1.53
2004,8,21,13.94,7.25
2004,8,22,15.25,11.62
2004,8,23,14.88,6.48
2004,8,24,10.5,5.79
2004,8,25,29.51,5.55
2004,8,26,30.05,17.39
2004,8,27,16.2,6.23
2004,8,28,8.37,5.16
2004,8,29,8.24,1.57
2004,8,30,13.92,0.89
2004,8,31,17.11,10.29
2004,9,1,17.57,12.96
2004,9,2,12.85,4.34
2004,9,3,10.52,7.64
2004,9,4,14.35,9.97
2004,9,5,13.62,10.86
2004,9,6,11.64,1.82
2004,9,7,11.21,3.63
2004,9,8,15.06,9.08
2004,9,9,9.94,4.83
2004,9,10,8.71,6.14
2004,9,11,8.41,3.58
2004,9,12,6.62,2.98
2004,9,13,6.2,0.18
2004,9,14,17.56,6.16
2004,9,15,13.53,4.71
2004,9,16,8.78,5.14
2004,9,17,12.24,0.27
2004,9,18,5.63,2.68
2004,9,19,15.47,5.06
2004,9,20,24.62,17.06
2004,9,21,16.27,4.12
2004,9,22,8.79,3.84
2004,9,23,8.8,5.41
2004,9,24,8.85,3.84
2004,9,25,6.84,2.82
2004,9,26,11.76,5.1
2004,9,27,11.79,8.8
2004,9,28,9.07,1.91
2004,9,29,7.85,2.77
2004,9,30,8.61,4.2
2004,10,1,10.23,6.06
2004,10,2,8.07,2.89
2004,10,3,7.65,4.38
2004,10,4,9.7,5.71
2004,10,5,11.78,7.45
2004,10,6,11.84,6.01
2004,10,7,10.85,5.63
2004,10,8,13.33,4.12
2004,10,9,13.94,7.93
2004,10,10,9.4,1.58
2004,10,11,8.83,5.53
2004,10,12,8.77,6.26
2004,10,13,12.85,7.9
2004,10,14,11.32,7.64
2004,10,15,10.83,4.21
2004,10,16,10.48,2.18
2004,10,17,16.09,5.83
2004,10,18,19.72,16.57
2004,10,19,17.83,10.96
2004,10,20,12.13,1.57
2004,10,21,8.81,0.54
2004,10,22,8.82,0.74
2004,10,23,18.21,10.4
2004,10,24,11.87,5.51
2004,10,25,8.49,2.09
2004,10,26,13.58,5.95
2004,10,27,18.15,12.34
2004,10,28,16.93,0.41
2004,10,29,10.58,5.2
2004,10,30,10.78,1.98
2004,10,31,20.1,8.38
2004,11,1,14.0,4.32
2004,11,2,14.32,2.89
2004,11,3,15.97,11.69
2004,11,4,10.86,2.56
2004,11,5,10.87,3.72
2004,11,6,18.42,11.12
2004,11,7,17.19,9.97
2004,11,8,17.34,13.05
2004,11,9,14.5,8.76
2004,11,10,14.51,4.0
2004,11,11,7.55,4.6
2004,11,12,9.36,4.72
2004,11,13,9.0,0.77
2004,11,14,5.94,2.95
2004,11,15,14.55,6.11
2004,11,16,22.21,15.1
2004,11,17,20.67,10.37
2004,11,18,19.65,12.67
2004,11,19,19.14,8.91
2004,11,20,12.56,5.97
2004,11,21,12.89,3.39
2004,11,22,10.05,4.03
2004,11,23,10.93,3.52
2004,11,24,16.41,9.08
2004,11,25,25.72,16.28
2004,11,26,22.01,11.16
2004,11,27,18.11,12.19
2004,11,28,19.47,15.89
2004,11,29,22.47,16.9
2004,11,30,16.01,10.38
2004,12,1,18.48,11.14
2004,12,2,21.67,18.41
2004,12,3,21.99,13.98
2004,12,4,15.22,10.24
2004,12,5,12.36,6.42
2004,12,6,10.94,2.12
2004,12,7,7.57,2.2
2004,12,8,10.03,4.83
2004,12,9,13.93,5.18
2004,12,10,13.9,11.29
2004,12,11,12.32,0.45
2004,12,12,7.5,0.6
2004,12,13,7.2,4.12
2004,12,14,8.04,2.06
2004,12,15,8.09,3.47
2004,12,16,6.95,2.59
2004,12,17,9.18,3.04
2004,12,18,8.34,3.21
2004,12,19,7.23,3.97
2004,12,20,8.02,3.99
2004,12,21,9.23,5.93
2004,12,22,11.13,4.1
2004,12,23,10.06,6.15
2004,12,24,8.7,4.6
2004,12,25,9.31,6.25
2004,12,26,7.77,3.41
2004,12,27,10.78,6.34
2004,12,28,14.08,10.18
2004,12,29,19.17,12.28
2004,12,30,11.63,0.23
2004,12,31,9.24,5.19
2005,1,1,12.68,9.46
2005,1,2,9.6,6.77
2005,1,3,10.72,3.55
2005,1,4,11.62,3.81
2005,1,5,6.16,0.32
2005,1,6,8.19,3.63
2005,1,7,7.29,0.56
2005,1,8,11.6,8.29
2005,1,9,11.63,2.14
2005,1,10,10.18,7.34
2005,1,11,8.44,3.74
2005,1,12,5.39,4.08
2005,1,13,6.07,3.51
2005,1,14,7.14,4.18
2005,1,15,7.91,1.14
2005,1,16,6.17,0.47
2005,1,17,6.87,2.97
2005,1,18,7.76,2.32
2005,1,19,5.23,1.77
2005,1,20,7.09,2.2
2005,1,21,6.27,1.43
2005,1,22,5.89,0.06
2005,1,23,4.24,1.4
2005,1,24,16.84,4.63
2005,1,25,22.54,17.27
2005,1,26,18.19,8.21
2005,1,27,11.32,3.57
2005,1,28,8.21,0.53
2005,1,29,8.48,2.14
2005,1,30,8.45,3.91
2005,1,31,10.54,0.95
2005,2,1,10.47,1.79
2005,2,2,9.78,7.24
2005,2,3,9.3,2.74
2005,2,4,12.13,5.91
2005,2,5,12.93,6.53
2005,2,6,13.56,7.78
2005,2,7,14.04,10.8
2005,2,8,12.2,8.99
2005,2,9,9.92,3.28
2005,2,10,8.74,0.03
2005,2,11,8.37,1.97
2005,2,12,23.25,5.44
2005,2,13,22.4,2.7
2005,2,14,14.85,6.04
2005,2,15,13.23,4.52
2005,2,16,8.13,5.83
2005,2,17,8.99,5.44
2005,2,18,7.59,0.5
2005,2,19,6.58,2.33
2005,2,20,10.81,5.12
2005,2,21,11.41,4.65
2005,2,22,8.29,2.7
2005,2,23,8.65,2.21
2005,2,24,8.88,2.23
2005,2,25,9.23,4.79
2005,2,26,16.03,8.68
2005,2,27,16.1,4.99
2005,2,28,16.76,8.68
2005,3,1,8.71,3.66
2005,3,2,10.8,6.75
2005,3,3,11.37,8.19
2005,3,4,8.24,5.41
2005,3,5,18.15,7.05
2005,3,6,18.45,13.36
2005,3,7,13.24,7.01
2005,3,8,24.08,13.51
2005,3,9,22.81,16.14
2005,3,10,16.19,4.87
2005,3,11,9.79,3.56
2005,3,12,11.68,1.84
2005,3,13,19.45,11.13
2005,3,14,20.63,10.87
2005,3,15,10.55,1.63
2005,3,16,10.79,1.59
2005,3,17,11.28,5.71
2005,3,18,8.61,5.76
2005,3,19,7.71,3.34
2005,3,20,6.35,1.52
2005,3,21,15.13,4.02
2005,3,22,19.15,6.5
2005,3,23,17.45,5.3
2005,3,24,17.07,4.85
2005,3,25,10.69,5.32
2005,3,26,9.51,4.28
2005,3,27,8.92,1.89
2005,3,28,8.61,3.29
2005,3,29,7.11,2.96
2005,3,30,7.62,4.56
2005,3,31,6.41,1.4
2005,4,1,12.65,6.87
2005,4,2,12.08,7.86
2005,4,3,18.32,7.09
2005,4,4,21.16,17.5
2005,4,5,16.85,8.86
2005,4,6,8.89,0.41
2005,4,7,10.58,4.47
2005,4,8,10.08,6.0
2005,4,9,9.84,4.6
2005,4,10,9.26,6.38
2005,4,11,7.64,4.32
2005,4,12,5.2,3.43
2005,4,13,4.21,1.0
2005,4,14,11.88,4.52
2005,4,15,22.06,12.52
2005,4,16,19.7,5.65
2005,4,17,6.34,0.47
2005,4,18,7.93,0.82
2005,4,19,8.32,4.87
2005,4,20,10.3,8.29
2005,4,21,7.69,3.19
2005,4,22,8.01,5.92
2005,4,23,8.18,4.11
2005,4,24,6.82,4.1
2005,4,25,10.99,1.32
2005,4,26,8.7,1.25
2005,4,27,17.78,9.21
2005,4,28,13.25,7.02
2005,4,29,8.91,4.85
2005,4,30,8.94,5.81
2005,5,1,11.21,5.95
2005,5,2,6.62,0.84
2005,5,3,7.71,3.4
2005,5,4,7.95,3.07
2005,5,5,7.05,4.61
2005,5,6,6.16,0.56
2005,5,7,9.04,1.06
2005,5,8,7.17,3.17
2005,5,9,11.17,5.25
2005,5,10,5.28,1.47
2005,5,11,8.99,3.41
2005,5,12,11.38,5.58
2005,5,13,10.23,5.06
2005,5,14,22.97,10.78
2005,5,15,22.31,16.68
2005,5,16,16.99,9.11
2005,5,17,9.29,7.02
2005,5,18,8.61,7.12
2005,5,19,11.41,3.91
2005,5,20,5.54,2.23
2005,5,21,15.52,5.41
2005,5,22,16.23,7.0
2005,5,23,9.33,4.33
2005,5,24,19.33,6.25
2005,5,25,29.53,20.42
2005,5,26,21.08,12.02
2005,5,27,12.67,7.56
2005,5,28,13.95,8.23
2005,5,29,7.8,5.59
2005,5,30,9.18,4.75
2005,5,31,11.27,6.46
2005,6,1,8.85,3.13
2005,6,2,8.14,1.85
2005,6,3,12.57,5.04
2005,6,4,13.67,9.86
2005,6,5,9.31,5.13
2005,6,6,4.87,3.19
2005,6,7,12.2,4.8
2005,6,8,12.57,5.02
2005,6,9,10.07,3.86
2005,6,10,13.55,11.16
2005,6,11,17.58,12.08
2005,6,12,17.5,10.68
2005,6,13,11.11,6.74
2005,6,14,11.63,6.66
2005,6,15,12.03,6.15
2005,6,16,7.41,3.94
2005,6,17,14.07,7.57
2005,6,18,20.32,11.11
2005,6,19,21.16,12.43
2005,6,20,14.45,5.22
2005,6,21,12.67,8.09
2005,6,22,12.67,8.15
2005,6,23,14.45,8.75
2005,6,24,13.53,5.3
2005,6,25,9.4,5.83
2005,6,26,9.97,6.53
2005,6,27,11.74,5.25
2005,6,28,9.06,2.56
2005,6,29,9.44,4.5
2005,6,30,5.99,2.43
2005,7,1,6.58,2.85
2005,7,2,8.86,0.87
2005,7,3,12.86,8.65
2005,7,4,11.26,2.3
2005,7,5,8.64,4.16
2005,7,6,6.59,3.12
2005,7,7,15.16,5.1
2005,7,8,15.28,5.01
2005,7,9,8.71,4.75
2005,7,10,15.84,5.12
2005,7,11,16.66,14.11
2005,7,12,14.09,10.72
2005,7,13,29.01,14.69
2005,7,14,27.1,13.93
2005,7,15,30.71,23.58
2005,7,16,25.02,16.34
2005,7,17,15.28,5.96
2005,7,18,10.47,4.03
2005,7,19,5.26,1.17
2005,7,20,8.77,2.93
2005,7,21,4.46,2.15
2005,7,22,6.05,0.26
2005,7,23,12.07,0.92
2005,7,24,8.79,4.9
2005,7,25,7.73,5.92
2005,7,26,6.19,0.64
2005,7,27,3.64,0.59
2005,7,28,3.84,0.19
2005,7,29,7.98,0.9
2005,7,30,15.57,4.33
2005,7,31,4.3,0.88
2005,8,1,10.39,3.74
2005,8,2,10.65,2.64
2005,8,3,11.65,7.41
2005,8,4,12.37,4.95
2005,8,5,8.66,5.6
2005,8,6,13.41,4.83
2005,8,7,25.6,9.87
2005,8,8,25.16,5.93
2005,8,9,10.48,3.99
2005,8,10,13.26,8.34
2005,8,11,13.86,10.46
2005,8,12,11.88,5.16
2005,8,13,11.65,3.53
2005,8,14,8.19,4.87
2005,8,15,13.49,8.36
2005,8,16,16.14,10.94
2005,8,17,19.59,16.86
2005,8,18,18.03,12.01
2005,8,19,11.66,3.26
2005,8,20,10.27,4.44
2005,8,21,5.73,3.02
2005,8,22,7.37,3.15
2005,8,23,7.41,4.55
2005,8,24,8.93,1.07
2005,8,25,11.26,6.11
2005,8,26,11.18,1.9
2005,8,27,10.31,7.45
2005,8,28,19.51,7.91
2005,8,29,18.56,12.25
2005,8,30,11.86,5.59
2005,8,31,10.98,5.66
2005,9,1,10.57,0.86
2005,9,2,3.04,1.02
2005,9,3,8.74,0.64
2005,9,4,8.59,4.51
2005,9,5,5.62,1.04
2005,9,6,5.15,1.15
2005,9,7,8.73,3.67
2005,9,8,9.22,3.88
2005,9,9,11.1,2.45
2005,9,10,21.9,3.68
2005,9,11,26.29,21.78
2005,9,12,27.64,22.77
2005,9,13,22.26,15.91
2005,9,14,18.62,14.54
2005,9,15,14.16,8.96
2005,9,16,14.25,6.43
2005,9,17,9.67,5.33
2005,9,18,12.07,8.91
2005,9,19,17.34,9.47
2005,9,20,11.26,3.79
2005,9,21,8.67,6.23
2005,9,22,8.1,5.11
2005,9,23,7.34,4.79
2005,9,24,8.41,3.82
2005,9,25,9.54,1.4
2005,9,26,17.48,9.97
2005,9,27,15.81,6.63
2005,9,28,12.01,7.29
2005,9,29,13.04,4.78
2005,9,30,14.29,4.22
2005,10,1,10.91,2.5
2005,10,2,11.22,7.37
2005,10,3,17.17,9.22
2005,10,4,10.96,6.44
2005,10,5,7.78,2.02
2005,10,6,9.16,0.77
2005,10,7,10.66,4.95
2005,10,8,10.66,5.37
2005,10,9,8.62,6.07
2005,10,10,11.1,8.14
2005,10,11,15.61,11.37
2005,10,12,15.26,8.84
2005,10,13,17.98,5.98
2005,10,14,7.9,2.01
2005,10,15,10.46,6.54
2005,10,16,9.01,5.31
2005,10,17,7.75,6.27
2005,10,18,10.15,4.18
2005,10,19,9.03,5.01
2005,10,20,10.39,4.85
2005,10,21,12.06,6.39
2005,10,22,12.15,7.68
2005,10,23,20.43,11.87
2005,10,24,20.04,9.6
2005,10,25,11.67,7.63
2005,10,26,12.91,11.83
2005,10,27,12.61,2.72
2005,10,28,10.77,2.56
2005,10,29,15.34,9.55
2005,10,30,10.93,1.78
2005,10,31,8.7,3.93
2005,11,1,11.36,8.32
2005,11,2,10.2,0.38
2005,11,3,7.01,0.28
2005,11,4,13.29,7.86
2005,11,5,8.04,0.11
2005,11,6,8.19,2.67
2005,11,7,9.09,4.51
2005,11,8,8.82,3.45
2005,11,9,8.37,5.12
2005,11,10,9.18,6.11
2005,11,11,18.85,6.49
2005,11,12,19.37,8.2
2005,11,13,13.6,9.48
2005,11,14,11.14,7.1
2005,11,15,10.76,3.29
2005,11,16,9.69,6.18
2005,11,17,8.48,1.84
2005,11,18,8.38,1.5
2005,11,19,10.21,6.7
2005,11,20,10.2,3.57
2005,11,21,10.26,3.2
2005,11,22,7.79,1.64
2005,11,23,9.06,0.6
2005,11,24,12.18,8.18
2005,11,25,13.87,11.87
2005,11,26,13.71,7.72
2005,11,27,10.35,5.75
2005,11,28,19.51,11.67
2005,11,29,22.23,17.01
2005,11,30,18.73,11.19
2005,12,1,15.82,11.22
2005,12,2,15.18,7.54
2005,12,3,12.29,7.23
2005,12,4,15.95,12.22
2005,12,5,23.61,16.52
2005,12,6,23.64,12.65
2005,12,7,12.97,11.97
2005,12,8,12.86,4.45
2005,12,9,7.51,1.33
2005,12,10,10.94,4.74
2005,12,11,13.19,6.34
2005,12,12,11.03,2.86
2005,12,13,10.62,5.67
2005,12,14,11.83,7.73
2005,12,15,12.1,3.32
2005,12,16,8.46,5.06
2005,12,17,10.44,7.76
2005,12,18,7.82,2.55
2005,12,19,9.96,3.66
2005,12,20,10.48,2.73
2005,12,21,9.36,2.86
2005,12,22,9.96,4.61
2005,12,23,9.8,6.27
2005,12,24,11.04,1.2
2005,12,25,7.83,3.43
2005,12,26,8.73,5.3
2005,12,27,9.08,2.61
2005,12,28,7.48,0.54
2005,12,29,5.63,0.28
2005,12,30,8.08,1.66
2005,12,31,7.78,0.1
2006,1,1,8.7,1.89
2006,1,2,8.25,3.58
2006,1,3,9.55,0.17
2006,1,4,7.74,0.26
2006,1,5,7.82,0.18
2006,1,6,6.86,0.97
2006,1,7,7.36,0.64
2006,1,8,15.0,7.83
2006,1,9,16.39,13.89
2006,1,10,13.79,6.12
2006,1,11,8.85,1.71
2006,1,12,6.27,1.03
2006,1,13,8.84,0.44
2006,1,14,9.38,2.57
2006,1,15,10.97,2.52
2006,1,16,11.9,10.13
2006,1,17,10.7,6.18
2006,1,18,10.33,8.05
2006,1,19,11.16,0.32
2006,1,20,10.91,3.53
2006,1,21,11.58,0.36
2006,1,22,9.07,2.11
2006,1,23,6.85,3.56
2006,1,24,18.68,5.79
2006,1,25,19.86,17.76
2006,1,26,19.03,14.61
